Day,Grande_Comore,Moheli,Anjouan
816,93059.12946096488,86985.73221440661,90168.00307814569
817,95625.5554183954,90632.38668512729,92490.53328175741
818,94463.56817476083,89166.98221275308,91528.12379018971
819,93039.3228369289,87200.99832592864,89347.97213840966
820,92201.27893015111,86314.8869541747,90449.5756967776
821,91306.6013757814,86771.31905918111,90589.43777596674
822,90983.66473704106,85855.3843834693,89407.67702472831
823,91509.52607227022,86530.06279364681,88264.89966333282
824,92387.4753963179,88198.82568777743,88042.54980952534
825,90917.93826049246,87124.13083749122,87909.6290222055
826,90388.3906858658,86197.1792194174,88299.76736176174
827,89014.67848556084,84894.3109228549,87461.12622109876
828,87806.26663099282,84471.61149037509,88116.50465049958
829,89902.99761903248,87332.2858044208,92479.68913710065
830,92511.69430756239,90983.07984736076,95182.32062856143
831,97842.2522762775,98834.81416678117,97720.26809932424
832,103654.92935823064,102234.10107689793,101406.41369200249
833,100451.58285369822,99338.38410827474,98314.81526162809
834,102094.59753820521,101640.42116914055,98177.34799769508
835,105471.07387650937,102861.24371961497,102418.3275479073
836,102639.00106979403,100386.6435541036,98534.94400002158
837,99683.63683657591,100495.18492073573,96177.82534074545
838,97001.73088577752,96691.36356489256,94205.37206028397
839,94095.29731133218,94779.76400231074,93976.81856013849
840,100649.573911936,100604.96948384088,97366.6644819847
841,101562.01901229104,98191.9582643261,94947.99403268902
842,100241.84335505292,99324.22610348344,96135.30449145782
843,102258.87778377718,99617.50481820147,97415.76485245903
844,99360.43466864039,100952.04836862179,95746.68887080936
845,97410.32165669947,99984.09258108812,94177.48800611419
846,94538.14660817098,96960.8174761409,91603.57439376903
847,92006.95173645877,93384.0049764813,89538.7167897726
848,89842.9972975672,90563.72054346587,87700.14911978663
849,91252.55261229968,90241.44882196191,87004.85478221752
850,89211.24657804915,88344.6844693083,85724.78608514117
851,87993.24895005101,86798.16279139787,84795.8104754117
852,86842.60254393343,85687.8405871817,84108.51384584006
853,86003.93893504053,84961.53147779644,83523.05464475273
854,85167.69320249911,84133.75034466178,83161.51469913873
855,84917.50167974478,83566.65718966514,82546.58315492883
856,85339.4942301113,83224.16449574132,82506.85440479053
857,85143.11517612051,84268.31560428868,82785.02318558664
858,85379.3929221506,84456.01351478658,83549.25955160818
859,84820.39558172773,83984.50925531032,83153.6135619769
860,84235.46653143111,83159.14590832966,82496.97077492498
861,83431.25692397499,82517.95904500963,82208.1510456346
862,82930.80053271083,82444.39298489747,81936.92809218759
863,82368.73907587989,81924.81255672635,81514.83163318847
864,81856.32919964741,81499.275063248,81181.05277070365
865,81447.0878551468,81167.63659329698,80919.80482267265
866,81127.29920383324,80909.35629320251,80716.34471617032
867,80894.4681525781,80710.96183488319,80699.1314725365
868,84822.0009609384,82982.19701844451,85281.74120834818
869,94110.31893177364,91794.14404718949,93652.4381710569
870,100325.68995447416,103009.3721681108,102521.38829371982
871,96835.87608880934,98648.9554883287,101828.72304342537
872,93273.9994897099,94544.47945012042,97745.83865083223
873,90737.80733391325,91884.5673448608,94787.81764120708
874,90009.23327865353,91193.91912632837,93063.07689413999
875,88424.20607016908,88849.58710663082,90406.82041945493
876,87350.92047531264,87390.16023285117,88455.26607916175
877,86714.28275931858,86305.66229518944,87483.52791832217
878,85905.61014392586,85186.75797150172,86684.19665674027
879,85070.15030156249,84245.5752196622,85389.05749674652
880,84988.97433245015,83989.78837071465,84460.35742476373
881,84727.58765015077,83869.77156978223,84189.57863411588
882,84542.76500293911,83493.7425856984,84348.93876452578
883,83957.80826810286,82800.34919572297,83554.36575761484
884,83517.69898307523,82853.22744497094,83409.39215303381
885,83216.94676236274,82294.39986163608,82660.28708826489
886,82701.99718625625,81934.24303699101,82113.22680449589
887,82104.3175245131,81506.38999185902,81645.78269014887
888,81682.5326409206,81176.62075732843,81300.55886576879
889,82360.64164042911,81890.27782590922,82912.216802659
890,82073.59175752466,81716.83608394176,83482.74549234402
891,83347.3821677015,82707.408005547,83995.6286747178
892,84099.39215205981,83202.73341875349,83996.66311956382
893,83436.2248792908,82551.2164218483,83163.56153764299
894,83060.30272417342,82065.39093403584,82748.48635184945
895,82666.23201262955,81638.36786127582,82143.66032606733
896,82569.89119528951,81414.14332923667,82061.5332015514
897,82433.34502787232,81330.87273603195,81753.88095924919
898,82205.27174745541,81085.14653140567,81378.5483886889
899,83102.18638914585,81802.97005086041,81563.36959175476
900,89595.7433889054,91326.80098097587,88568.69914229971
901,91244.7682017134,91448.14065690555,88924.98913539958
902,89931.36200809348,89462.80711187757,89190.6851717621
903,88616.12686017803,87591.14460449648,87531.0161640546
904,86883.39360811797,86041.44811975997,86053.6110018477
905,85695.91606580792,84738.596899916025,84754.11383117834
906,84504.61539671053,83709.24499422981,83707.63389648488
907,83752.27213315121,82951.42645356015,83115.51474041275
908,83013.39858672253,82337.82402666818,82430.3439574373
909,82587.39174947767,81930.64731169515,81976.68773512518
910,82258.1421958799,81579.33678345248,81687.03812087688
911,82369.97593135096,81256.3854561287,81338.35053535394
912,82951.72394440036,81221.78298915061,81337.03370109752
913,83002.02917402957,81066.06441381358,81215.88388886739
914,83352.99441814984,81029.26020921812,81072.87051781801
915,83200.91821530471,80852.31629057355,80838.15381652115
916,82901.1470744031,80687.88595892716,80984.43553020021
917,82807.31996413376,80667.70978568845,81197.74927942832
918,82966.53858267606,80554.21388773185,81008.32568520772
919,82912.80016903067,80634.30320755171,81209.92792034814
920,82826.41851045625,80768.29231534341,81174.50754505253
921,82939.2542858676,80675.24148610601,81253.35069375279
922,82394.75698151735,80534.83053349171,81026.76162314005
923,81944.76439567437,80466.56546153253,80872.94150882435
924,81815.81283315609,80401.92372984195,81086.35721026137
925,81697.4813845885,80399.32435378245,81021.65150098994
926,82812.4588112146,80545.58073295713,81090.23522060098
927,82921.03728344367,80559.40726911016,81000.26428500345
928,82904.60208894758,80643.16808991673,80831.11146291236
929,83024.47461922778,80632.653937482,80660.20083141916
930,82380.48271345354,80612.98866714013,80699.1715883945
931,84320.29475866395,81228.89954977843,82092.28204888472
932,83817.37203060144,81386.072218074,82281.27890873584
933,83136.7085801183,81092.78726345269,81847.97123425629
934,83035.07605238876,81122.14654185099,81686.64211887954
935,82654.08366314837,81002.69875247272,81443.70557072597
936,82619.11496071749,81577.85435656802,81739.0585897088
937,82957.68646094586,82213.31756016854,82079.48695482564
938,82801.31385940895,82277.1466831206,82403.52727847913
939,83144.26627040378,82465.95615718984,82783.66562376215
940,82975.62051067279,82161.73176708265,82652.1671114446
941,82362.63433419321,81683.5583929943,82132.45805768472
942,81840.02146958106,81311.1565948104,81661.29559106744
943,81441.50302312027,81021.58885637527,81294.20086857614
944,81130.98352041232,80796.53234853747,81008.38372350649
945,80881.49946174951,80620.34001678269,80803.69297781108
946,80691.48576850424,80483.12129084088,80628.13557623878
947,81055.29351572187,80624.3845245842,81395.63331704245
948,81034.79705811664,80564.54320679574,81277.58889192229
949,80978.43592340639,80675.17145227743,81486.11947743752
950,80882.43697308593,80537.07135912964,81191.36245973539
951,80978.75434653646,80530.05601852898,81353.08920182475
952,80814.4360182584,80446.32041566378,81199.61931265752
953,81074.91755989993,80373.53234805445,81255.69249773932
954,81205.62971983,80354.94805344068,81046.79534169043
955,81209.56926163365,80278.27011640005,80999.94564665308
956,81269.10343362167,80461.86229106656,80880.59628128247
957,81674.31123006663,80454.49741394269,80768.59534735346
958,81785.9821851603,81104.31875365907,80787.26191114633
959,81927.04578587358,81154.5400294461,81125.8289004098
960,81970.8761413319,81310.94570512182,81292.25804420705
961,81788.94061179696,81032.44238190533,81298.45890352038
962,82266.61588797439,80936.50967132383,81626.62898196212
963,82136.86231390519,80752.53768256951,81398.1914889873
964,81806.04378816273,80640.01808537998,81273.6897536041
965,81456.43431518518,80508.08713183537,81169.5355514067
966,81306.11873897191,80419.570483742,80952.45787702968
967,81138.93731500253,80332.27070458425,80777.27663280162
968,81198.71625241774,80282.64451252202,80697.31139636379
969,80995.91865444186,80231.14153426765,80707.64454989119
970,81265.68330416856,80200.90105703808,80853.33758799032
971,81099.18284177536,80202.82833491827,81040.86731552468
972,81364.6215029708,80368.67765199518,81354.17143191428
973,81159.32677726146,80492.79142032188,81730.61565891783
974,81149.5601538347,80611.71639025785,81700.60289787402
975,80932.53982248534,80476.40520375042,81348.99130656944
976,80821.97959120115,80443.7879125597,81172.78557782747
977,81146.89909992288,80628.64125296274,81616.89663017861
978,81008.81595399488,80785.2297034336,81730.93849363466
979,81391.56730483487,80989.1255502537,82494.05700363235
980,81454.14959584342,80922.97372765192,82477.50034948942
981,81167.30592586266,80762.65419138447,82305.84305828353
982,81269.24201438202,80810.40888749085,82700.85599700057
983,82295.16318674212,80881.34219237936,84095.50217374922
984,82638.44433124103,80923.73104475695,84377.96884577155
985,82115.4202274765,80843.81140868927,83854.10184213323
986,81783.98881570493,80712.93842918667,83161.02909909617
987,82103.53739569828,81150.42593930813,82822.72030560338
988,81883.45838976659,81129.6210887153,82288.77428511127
989,82254.53266736834,81225.43221505937,82563.6894612784
990,82289.73441255518,81176.10012120557,82307.77875374441
991,82470.40363197414,81041.27479026586,82597.46519878312
992,82314.70043549984,81210.56919754959,82555.35680347063
993,82273.85305777339,81225.12250774582,82649.34358021898
994,82712.20897456068,81281.90492428468,83127.82603887521
995,82146.3184324785,81027.72926974845,82494.40874110024
996,81721.74652370943,80800.3963600655,82019.31277335399
997,81480.99150353014,80685.55378582912,81886.1896432095
998,81690.20741460208,80672.32051796115,81965.22454107042
999,82485.67184911088,81746.34629995727,82762.59546228072
1000,82011.59032781569,81399.0771225746,82575.00691243185
1001,81770.30377980217,81101.7678092423,82237.2495717019
1002,81718.1223906063,81390.58301752633,82685.1558840361
1003,83101.60632717489,82339.93068084269,83359.2393218761
1004,83598.7191479475,82662.44454865392,83779.31771176319
1005,83407.20871954122,82337.02215019248,83334.92538076016
1006,82659.04570215875,81821.68143825205,82747.89515361244
1007,82085.48071824216,81425.15396112506,82239.22279669349
1008,81732.36236332731,81114.50175699846,81928.1500087576
1009,81542.28212942621,80918.93201153894,81611.97542708213
1010,81758.67542665906,80982.38673624638,82200.02818500268
1011,81548.39045737956,80779.08530450233,81849.49899794065
1012,81390.12924192887,80650.36423795682,81540.3928020954
1013,81117.90589770918,80513.39028191782,81419.47886632715
1014,81120.132494318,80547.65045525647,82317.29255242633
1015,81030.05184796161,80486.87878281498,82150.85075463678
1016,81188.82167574333,80440.00883033666,82288.17705505677
1017,81248.5074859424,80525.84959109462,81956.55856547607
1018,80974.02187761734,80409.53207332226,81603.64815065666
1019,80764.76649472094,80319.17343620009,81282.97039473976
1020,80596.90145351058,80249.0315956559,80999.79044622435
1021,80466.16802796563,80195.78229613713,80811.38483310904
1022,80571.77749218757,80281.24555250141,81450.58841045268
1023,80905.06297676427,80637.2503131331,81937.99498858886
1024,80854.98082474903,80603.48473027721,81808.5514946503
1025,80735.4093873913,80613.91395652374,81806.67116266559
1026,81871.22710614213,81456.40252807601,83024.27672387606
1027,83597.59080690736,81810.23331666284,84321.67436707049
1028,83527.90796042666,81431.8466577283,84053.1095965086
1029,83196.89403184903,81419.71863698224,84115.56969410881
1030,83123.03561721482,81406.60073606655,86418.26508081028
1031,83594.52044666118,81526.07279873484,85914.01915690556
1032,83271.34300733579,81425.84774585669,85624.90964731105
1033,82654.15306052544,81183.90311824491,84594.00024107378
1034,83470.44450065048,82200.08559939114,84336.73617096533
1035,83292.08238245622,82270.74374737099,83772.40985307502
1036,83191.73600818259,82355.15307924052,84136.36740052745
1037,82950.00294444477,81947.12716985839,84013.38465614268
1038,82455.30941197548,81522.6216583292,83598.8554902357
1039,81976.92627141402,81189.26199188597,82872.41763779004
1040,81934.20549406506,81095.82586860095,83298.03672526882
1041,82799.26505720233,81300.56773847071,83455.06123296352
1042,82743.50615975057,81404.7024973256,83517.97852258908
1043,82657.15770443252,81128.64346228048,83317.70158804012
1044,82487.53604529795,81220.76871316097,83273.66320259174
1045,82854.52408816988,81565.66472726554,83070.96257176343
1046,83596.19475577697,81396.54332819175,82783.64040437544
1047,82811.96659526491,81115.40299085439,82305.77643356103
1048,82802.13644222348,81157.89309556509,82733.01577442107
1049,82547.9581840052,81052.114656059,82621.59639219742
1050,81989.63117542493,80819.61725482349,82046.59810828927
1051,81553.96402898525,80647.27049522541,82126.49410656164
1052,81640.9924711918,80507.07874699059,82168.67095837778
1053,82486.51749383408,80408.45599666213,81941.37661257283
1054,83261.54122766078,80323.38519653917,82109.42992652256
1055,82849.50647370795,80612.91403675008,82325.46813325165
1056,82680.18428748396,80531.27908068053,82609.17587016078
1057,82406.23275467992,80583.38826210656,82635.55698043453
1058,82383.85370720942,80580.81801428307,86525.7105612984
1059,83922.22534399146,81195.12262159525,86697.17293483762
1060,86861.80611016101,82361.00625833675,88816.35434343161
1061,92257.85804055966,84130.90804604751,92768.2635038231
1062,90353.48084309281,83575.46137186328,90533.23110298323
1063,88357.25912157581,82833.2339186643,88844.38492442071
1064,87672.77410505904,82587.78542567046,88573.65568010982
1065,86672.58924236604,82240.7744573109,87401.28186132417
1066,86664.96466127918,83483.62865437898,88955.2977809514
1067,86033.84489014627,83903.20105190818,88532.6417734934
1068,85374.84296363557,83263.84395626611,88229.41460275001
1069,84696.80432206119,82911.43848315695,87673.05720335965
1070,84199.27569196206,82685.64662715649,89873.92998599759
1071,87312.15975164257,82325.71123620673,92233.58194951082
1072,85862.20109506298,81833.98987553663,90588.28928489318
1073,84902.37031913687,81553.4103093097,88520.92354066651
1074,84625.86288072407,81466.18977521894,87845.7608822375
1075,85995.47030172819,83007.544886742,89919.90705232989
1076,87518.28777521897,83277.64078859451,88931.31169869157
1077,87545.32789342379,83555.47550879269,88866.91248589571
1078,88100.28936440469,84046.60896065258,90128.7906993318
1079,87995.98976972015,84772.26159930523,90320.17605269933
1080,89514.70919878889,85294.936133814,90299.90546679904
1081,90093.80728529519,85647.36571126527,91004.55823363508
1082,89836.61177640482,88622.10910262054,91918.45890289338
1083,90048.17325104843,89075.69134841663,93268.6238235283
1084,89247.88825752694,88006.27244638484,91679.8479786077
1085,88108.01484469997,86466.43481220168,90954.98727718148
1086,86809.18012249767,85376.23803872445,89407.89465029105
1087,86144.0941730396,84527.19193783846,88206.53726531046
1088,86532.41252864864,83743.38151635032,88114.69648408133
1089,86901.24781665776,84017.12511473532,87204.21379368061
1090,86150.3785762506,83541.47689517282,87059.78969888773
1091,86597.29244486257,83828.89416913717,87017.62687501386
1092,88091.57960184812,85092.76622540061,89110.68379972939
1093,91802.04244852692,85386.39452974436,91108.17008240231
1094,92240.912852133,89619.34202621394,93492.82438675058
1095,96353.76561653425,94100.83383262396,99259.46586945748
1096,96853.68014346658,93406.56722664933,97022.80705111963
1097,95008.24364625372,91341.74747271044,94227.78055588351
1098,92474.28940833377,89518.81778304052,92439.23498026188
1099,96991.5325782304,92478.45139384258,95143.46972181379
1100,95153.62982756677,92707.02643993772,95399.38670486679
1101,92639.23857332171,90210.0189527917,92320.06785778399
1102,90743.99829208985,88237.80315000555,90364.2858616309
1103,90198.2963429508,87612.18290246798,90217.6535241817
1104,88336.93843142975,86223.09926146465,88095.85074623695
1105,87449.44706498286,85111.89912320714,86877.13712825377
1106,86852.68423247406,85390.50701575768,88504.0170455381
1107,89070.7510345746,87923.74294826822,90306.4652501899
1108,89247.58557469927,86560.54116909656,89771.69850266063
1109,89783.09173408966,85842.95422496031,88665.3106208275
1110,92014.47976023884,86994.37567641083,89854.56621445005
1111,93784.80421621833,87117.7941122844,89709.89369982012
1112,95780.52921756695,88494.26877864801,91594.11631334029
1113,92876.12550894813,86802.1861347617,89134.4816954765
1114,90457.70603836444,85390.28075710415,87261.15110092254
1115,88172.16709280635,84209.20217799595,86140.61352807103
1116,86434.80490551316,83284.78651964068,84837.32694485597
1117,85092.76364015523,82560.71921856087,83781.85134353656
1118,84525.09391605051,82189.85548951905,83228.02161787775
1119,84201.66281798083,81811.96624703576,82985.83692021656
1120,83360.93601139847,81510.32063135241,82457.89137967597
1121,82726.3000425536,81185.87943614773,81922.9301297423
1122,82799.842593502,81503.60333682207,81796.28338490809
1123,85953.64558593665,84952.85583633262,87813.73545163489
1124,91068.93718639978,91767.35580115467,92340.83329142639
1125,96890.17240527604,96181.36600622862,94739.66795174293
1126,97693.7818896624,95859.64683701562,96102.13617251291
1127,94783.84865892351,93178.06740655754,93698.67548475647
1128,91860.88558433167,90418.48563179934,91113.30500815737
1129,89830.39008213907,88506.6622398461,91953.72405095273
1130,92953.77795119701,87801.14179662926,93945.06540519609
1131,92263.1971163098,86435.21951169454,92993.2073266291
1132,91019.08747588765,85311.75859757242,92845.86424575694
1133,92821.44825881561,85412.79684786237,95009.95472758875
1134,92442.16286791985,85215.58227808398,93154.28581652568
1135,92563.69045653718,85128.5570898232,92125.01010403964
1136,92278.7588764218,84842.26276779619,91753.94390490859
1137,94432.17729718513,84642.02066919355,92293.8146571463
1138,93505.39574671315,85543.31848451823,91738.5819808598
1139,93050.79838914762,89421.58022051147,99036.43030547976
1140,91142.02832636819,89714.38765734238,96824.54634122938
1141,89954.94572352502,88278.74356415075,93637.33154472691
1142,90477.82743565291,87633.27909928269,91640.82604233474
1143,88437.2676462851,86002.41747768961,89811.03741492433
1144,86600.25484853436,84682.03260966927,87674.04994577583
1145,85210.67493102254,83669.09480635716,85977.16820524288
1146,87636.86253766087,86737.1249669799,88717.36563328076
1147,91041.55178778442,90909.78068764863,91544.40514682168
1148,94062.45115928561,94590.97742162559,91845.00541201052
1149,94464.14363495725,105619.76599188619,94547.24587343227
1150,94137.49251404584,116974.45457948542,117725.22077297623
1151,91579.31197734228,110172.72546642082,114012.86674251218
1152,89614.0843149735,103617.44228503993,106991.47378038956
1153,87846.14590516113,98500.93530673714,102000.49097070271
1154,86883.89406719328,95121.25468038591,97782.2115300032
1155,87066.33449362378,92319.75860081307,94481.4036957108
1156,88664.67723646645,91990.08373051349,94544.5137692066
1157,88793.84243724338,91404.86551705984,92248.71595576164
1158,89901.33784296383,91444.66707366065,92246.39013027254
1159,91858.28761293045,90709.92977947448,93042.90777934098
1160,90055.99077712589,88570.20896593785,90830.29311508329
1161,88748.15394954642,86711.89995278508,88800.21637518037
1162,87276.65697783939,85478.57573933866,87257.06459308375
1163,86426.45041187789,84423.95178654829,85787.38732669916
1164,88117.59669784426,83926.48625649774,85610.52868579647
1165,88708.79086361031,84020.1688530071,85775.47356977504
1166,88733.93505049388,84217.3083434101,87327.82608111344
1167,88274.93312690704,84340.54187480242,87725.23380641083
1168,88353.96455803579,85110.89537525455,89246.15399250873
1169,87681.83816112246,84390.09251531155,88250.27772468615
1170,88716.6344459342,83611.12979350069,87574.61352940518
1171,90388.42393924465,83613.20461957376,89775.53249153587
1172,92384.84024967116,84616.97818134118,92705.00727909099
1173,91351.62337219044,83985.23017918084,90582.13234540638
1174,90293.69765201444,83517.55524160239,88589.27423953218
1175,88715.83238433982,83725.10581237683,87455.68037954063
1176,90930.80685868143,86792.45275932485,90517.6561046126
1177,91287.86787512038,89170.28719697498,91927.02331749746
1178,93862.99858269439,90334.45425470479,93180.87765767933
1179,98741.24200668016,92832.48713196347,98330.81856722062
1180,103480.45152931551,93730.12158334808,97975.73005890076
1181,102368.14097164442,93535.8427564249,97423.89571048084
1182,99098.01020388759,92704.65024088748,95320.26780188382
1183,96892.16846719374,90530.2085029083,92570.54353514937
1184,96519.87845174535,91814.76206774078,93039.04260726493
1185,95836.81866346212,93015.09994608042,93875.53167113483
1186,92858.98349593453,90323.01298809166,91324.79857090276
1187,90997.38649794194,88040.02967238976,88954.72963580716
1188,88833.63732590913,86286.14184278615,87069.89683656748
1189,87816.15382648348,85617.31590095544,85984.24286723451
1190,87476.53648209118,84776.68896596004,85230.16686597257
1191,89179.93775998398,87037.35499637824,86952.33818146924
1192,90425.82756640545,86816.83131712553,89686.54890084198
1193,90327.48067682248,85975.29890941152,89305.58683876261
1194,90156.8544648932,86165.52639667704,87830.75738461487
1195,88662.81739061617,85095.98296831164,87040.38948936539
1196,89565.16789412442,88259.48700055573,88021.04928758417
1197,88595.05494642298,86988.43308271887,86481.08003068496
1198,87246.33060967624,85827.53037731536,85531.02773648404
1199,87629.78294143605,85754.80074481203,86476.61501645172
1200,91844.00774224292,85900.83984786303,91292.44372079364
1201,89825.0498568346,84662.37390421421,89047.59008265146
1202,87674.71020260309,83704.97129841252,87051.62610003447
1203,86588.5563610824,83474.19645032888,85914.23615998044
1204,85535.38716489602,82950.62268576502,85531.19809670218
1205,85560.33268196485,82948.45456032507,85256.3770193353
1206,85176.7701549044,82735.13308938751,84482.96495810176
1207,85531.08356541823,83040.92582948529,89203.13044678554
1208,86478.18874142836,84473.81651895576,90733.25944643145
1209,91052.04359685462,88625.60667765442,95386.64616064381
1210,95248.91111482105,94020.80172303022,98602.82047716995
1211,97262.40409309161,93266.65471732651,97928.87738143041
1212,95548.44375533404,92290.94816662402,95205.50646347422
1213,93540.37865645121,90564.71719669222,92844.98314902748
1214,91671.67110947381,89268.98896796282,90515.70303211681
1215,90146.00543431117,87534.3089718196,88643.35550489693
1216,89128.74421838755,86506.52665226183,87323.19791589641
1217,87911.85729972072,85368.89941211174,86151.59764940062
1218,86440.87741404994,84245.34383465761,84923.54133911712
1219,87197.44862068916,85516.71652388744,85319.25492220857
1220,85954.2745637567,84449.29466014875,84474.4736048676
1221,86142.34302797004,83914.54722737212,84361.0950643919
1222,86934.11536305292,84042.31726990204,84394.37376205702
1223,86259.60375598911,83717.87020237157,84819.68527655238
1224,86026.57045178254,83339.1748668015,84051.43692666246
1225,84744.22542073348,82643.70492020065,83213.79413603018
1226,84488.92730177793,82585.24735328367,82773.22323243467
1227,83663.31242777989,82065.72705444778,82194.52499470081
1228,83201.12140655848,81724.70593355857,81825.7789929651
1229,83003.75524669445,81372.35350571192,81663.23780254793
1230,83050.96754247481,81131.45353234952,81669.24635652541
1231,82708.23566637177,81219.05507226582,81496.26433689045
1232,82701.22798710217,81333.64565452805,81617.78538990293
1233,82372.58258118262,81073.30433746715,81408.90191419472
1234,82300.49226158127,80900.16056357058,81450.12849382678
1235,82390.56320827454,81101.81701131602,81371.13997326553
1236,81971.87365216464,80911.57802651072,81141.22014984286
1237,82227.21462214741,80928.68625494363,80972.64059202667
1238,82644.82294358662,81149.2818905182,81686.81126122686
1239,85943.24685157365,84333.98203154442,87256.93336861732
1240,88678.70569360848,85508.39411813642,86785.8467379853
1241,86911.85430159079,84333.78318220538,85735.93908517323
1242,85382.95754255437,83375.15373596323,84467.15385118278
1243,84192.48108618532,82628.57237255454,83479.0229174016
1244,83269.23921540243,82047.13422210533,82781.76986560761
1245,82546.23908553905,81594.30973522791,82166.75059873144
1246,82130.83469538245,81343.79354796588,81922.13018881228
1247,82245.12062824178,81177.38344563505,81743.09646220437
1248,82121.805058688,80980.06977049386,81378.18320208
1249,81652.46344123108,80763.27910472524,81073.63620606756
1250,81658.78944426014,80685.10940198171,80862.54545046166
1251,81295.61561926988,80535.85910679141,80672.59270720166
1252,81087.83409483447,80417.3274919851,80564.21420453388
1253,80853.48005088068,80408.5663741556,80521.66115235626
1254,80761.40243864934,80355.60631115614,80445.44439514291
1255,80767.35227410852,80304.0318164475,80352.49783931235
1256,81182.24479136622,80340.98992567458,80730.07963665623
1257,81261.28927393943,80428.53435186636,80594.44773929914
1258,81400.35610629733,80497.17309314574,80902.51934422863
1259,81452.27192275846,80451.92817294886,81041.67909450085
1260,81179.23323948482,80359.30719270771,80817.61101274614
1261,81332.39565220705,80582.12869371075,81281.1424176416
1262,81689.40227569,80788.25647932336,81211.68301927089
1263,82154.43529648773,80849.85859771309,80981.38023234138
1264,82674.52469828595,80915.04963604241,80867.43823063362
1265,82510.62550720424,80842.10013046887,80838.68572855098
1266,82232.86361912894,80682.6840470838,80673.90392676051
1267,82034.82887522834,80703.5979365408,80556.43647253895
1268,82220.31373129711,80800.2235713735,80652.48429594898
1269,82284.2785765689,81004.93444881581,80834.32707889377
1270,82071.04527094672,81155.41150512107,80992.93210413175
1271,81847.51829232149,81091.49861617043,80864.72846043369
1272,81442.29174485644,80850.97812421028,80675.51703336451
1273,81227.77369833006,80681.79398423091,80768.63708396092
1274,81194.98590596298,80651.02943722451,80825.24450055165
1275,81015.58457674674,80536.40294640543,80674.22411765001
1276,80808.2298362021,80419.12825552544,80561.58262260316
1277,80637.48381747052,80332.8444441183,80497.72916565445
1278,80539.93186443647,80275.7461635973,80395.43611529998
1279,80855.70113892265,80355.6869257007,80344.99789393769
1280,81234.75384339379,80595.37680320008,80425.68780378817
1281,81160.712181339,80755.42119824458,80684.4005747153
1282,80940.536419827,80655.11783066117,80673.4882274773
1283,81403.50309018181,80775.55082477035,80860.24899070922
1284,81849.98517249692,81007.29575400239,81070.19826124235
1285,82561.75113873297,80920.13897307529,80868.20781354608
1286,82977.28177654157,81124.49185320207,81272.80359052528
1287,82542.35473820994,81047.44866510891,81035.101962532
1288,82116.63877152024,80848.11852995638,80871.70923261103
1289,82389.537760094,80807.64846653347,80774.68119244029
1290,82816.76512995972,80925.5588087533,80935.53858673807
1291,82336.77683000563,80844.54626230936,80743.28853939135
1292,82133.96648500246,80955.9015986241,80655.00340313531
1293,82132.7147542587,80933.82477672162,80717.54192168616
1294,82522.02898418349,81347.01283774977,81260.97529346439
1295,82854.14884859452,81247.37445137076,81036.44876849555
1296,82734.75694313501,81237.94842877745,81180.49046784127
1297,82873.0710196808,81186.53636866185,81276.60267981734
1298,82330.6653900412,80940.60210293355,81003.70668793848
1299,81962.33363437554,80967.58734146281,80869.98271175372
1300,82031.71769420392,81028.31333342634,80857.88263272836
1301,81594.31575729405,80830.4614770115,80769.49842118472
1302,81283.04749720414,80663.2906984842,80705.25546410034
1303,81108.11535283193,80533.09796526047,80572.2837003594
1304,80864.07227627024,80415.17711279863,80471.02055467005
1305,81585.65500975405,81300.01936093082,82151.7858758037
1306,81890.23693826137,81479.56349213001,82027.92198217956
1307,82361.72614715234,81633.39434713848,81711.0248408695
1308,82353.93568702792,81412.10624696266,81397.20035234076
1309,82408.77223587001,81189.03926761112,81303.29322598343
1310,82581.47332629462,81207.43683423489,81163.74563386056
1311,82577.4858657668,81294.98711395534,81059.73310818443
1312,82454.40919224109,81050.312676716,81037.4894935235
1313,81947.22703002724,80909.1104462236,81119.70860960899
1314,81688.73105095638,80790.19010319463,81276.01471674639
1315,81690.01866556435,80765.97681446704,81524.2973265716
1316,81568.90788118259,80613.98814001387,81588.35428469256
1317,81261.42352896158,80480.01073867013,81359.50770169985
1318,81007.79970509907,80374.29181276668,81153.12528905667
1319,80792.37340176929,80291.49875687991,81010.06883837421
1320,80722.07585740901,80362.67571119612,81194.29976591453
1321,80664.34409636322,80530.12233923168,81554.15565030888
1322,81009.21256085318,80541.40030307171,81487.428559719
1323,82928.08949844817,80914.91757145502,81975.33201196419
1324,82578.10762888443,80835.34071115323,82031.35866013961
1325,82327.11793436905,80800.91060649749,81745.98950543048
1326,82401.505732794,80948.08531134657,81762.92113388737
1327,82047.42044555255,80766.14353616071,81693.0151763956
1328,81656.73712011531,80597.59133312244,81553.72025680412
1329,81336.25203952668,80530.59305048507,81422.43660849959
1330,81274.6486501524,80465.10160087948,81337.63759748793
1331,81117.64190044045,80519.68373841191,81554.1558668443
1332,81600.0413744188,80914.7608805732,81999.06626413242
1333,81724.16212548982,81018.159512838,81815.86839892557
1334,81663.74777751991,80792.94342588983,81433.78687163281
1335,81348.52153685068,80618.9221818374,81148.92251545965
1336,81050.22962888796,80482.01707987524,80897.00061049887
1337,80847.98897868673,80391.23331872608,80842.35132934836
1338,80886.81428149845,80395.35985250716,80884.94858062136
1339,81251.02750732892,80690.31487793704,81338.78780245349
1340,81433.22178551018,80638.15488758829,81046.09204097494
