Grande_Comore,Moheli,Anjouan
0.0011691143355327647,4.893347841299321e-4,3.3634001303091063e-4
1.8618505206830413e-4,1.959468994122103e-4,0.001721989871464831
8.723541762780639e-4,4.344909508705412e-4,7.930169805921405e-4
4.355558796716915e-4,1.0116823610965137e-5,7.649738554951536e-5
4.746032690473116e-4,1.0223316491072068e-4,2.777689289674805e-4
6.987707816900751e-4,2.4014144466006498e-4,1.2424169346788674e-4
0.0013771304280247067,6.522688907063812e-4,6.386023044249178e-4
0.0018849239780412916,8.210601056891885e-4,0.0011842008268824408
0.0020041960037704455,3.0776442353331115e-4,0.0013174944151601157
9.477866330264452e-5,0,2.561153766773595e-4
3.157513895419503e-4,7.028530087612242e-5,0.0016877346616943993
0.0024296350598311755,0.0018284827515801585,0.001166984477930455
0.003365175011644317,0.002527076045136696,0.002474894533880193
0.005770316709048952,0.002963164389208975,0.001945802407840553
0.003667082326771267,0.0015627830156924247,0.0016110597880113753
0.005097636682987145,0.006590311885936961,0.005770316709048949
0.001216148690917039,0.0017384962678827116,9.387347382166083e-4
0.0012899837544636562,1.767781809914465e-4,5.695594204834786e-4
9.839942122656248e-4,2.0073907901739518e-4,1.986092214150935e-4
0.003923730167849203,8.615274001330039e-4,6.76762253132902e-4
1.1430235799046035e-4,4.845426045247542e-5,3.9366868015966217e-4
7.706534757679177e-4,6.709051447265635e-4,3.9242626322499055e-4
0.0021893161270375877,9.515138838304439e-4,9.24713175668093e-4
0.008345314550237534,0.0028896843019293877,0.0016559642857933282
0.0010388380455250135,1.7944050299432968e-4,4.2952128313183034e-5
1.822803131307412e-4,1.0649288011532754e-5,3.2835304702231775e-5
0.0016197567065541288,0.0014392512747586385,0.0011664520135298863
0.0015636704563600514,3.668679719973089e-4,1.845876588665712e-4
0.0016698083602083222,5.777238746256588e-4,3.698852702672453e-4
0.0014589524575799825,5.979575218475613e-4,5.550053935343864e-4
0.0021545284528665886,0.0011037987023953706,1.9914168581566805e-4
0.0012624730937672072,8.540728985249324e-4,0.001387957204169762
0.0013544119469334308,6.623857143173324e-4,3.5799356532102586e-4
3.5959095852275874e-4,2.5664784107794214e-4,6.49606568703572e-5
7.475800184096014e-4,6.71437609127138e-4,6.948660427525134e-4
2.6268243761783338e-5,1.4163553055339048e-4,8.448435155816493e-5
1.5707699817011506e-4,4.472700964843965e-5,7.45805137074339e-4
3.1415399634023705e-5,3.72725080403577e-6,1.0471799878009058e-5
7.860949433846399e-4,3.184137115448231e-4,3.7893716507704164e-4
4.987416552068233e-5,3.0350470832874593e-5,1.0063577170899007e-4
3.5497626705201696e-7,0,3.230284030165143e-5
6.993032460906577e-5,0,2.9995494565820263e-5
5.182653498945951e-4,5.324644005780255e-7,6.44281924697757e-5
0.001576449601973889,7.907096348563035e-4,3.583485415880767e-4
0.0013867147872350845,5.729316950204705e-4,0.0012315901585337543
8.514105765220411e-4,6.490741043029234e-4,7.997615296661044e-4
0.0016666135738048632,0.0011479932476432218,3.524914331817358e-4
0.0011939626742263423,0.0013109273542196744,0.0011758588846067358
7.605366521569606e-4,2.0712865182431067e-4,9.318127010091506e-5
5.021139297437735e-4,8.412937529111639e-5,1.1589975119218517e-4
8.849558337583665e-4,2.2310258384161327e-4,3.0385968459574014e-4
0.001804166877287167,6.874115411444406e-4,0.0010864048653098635
7.500648522789517e-4,9.10514124986099e-5,2.6144002068313857e-4
0.0010322709845845674,9.983707510811887e-4,8.576226611954318e-4
0.0012530662226903483,9.376698094154534e-4,7.782854655095164e-4
0.0013900870617720752,4.792179605189774e-4,0.001136634007097592
0.0012736548461793097,3.9934830043248173e-4,0.0013276112387710752
0.0011859757082176906,2.486608750692926e-4,0.0015130863383052695
4.4443028634796763e-4,3.9721844283016963e-4,2.697819629588506e-5
7.704759876343906e-4,1.8795993340355727e-4,7.986966008653035e-6
4.896897603969807e-4,5.644122646112498e-5,1.2157937146500472e-4
3.8266441588107974e-4,0,2.484833869357631e-4
3.0439214899631004e-4,1.0276562931129524e-4,3.5497626705112646e-5
7.986966008649565e-4,2.9179049151600855e-4,0.001327788726904599
3.4556939597423994e-4,3.2427081995117443e-4,5.11520800820623e-4
2.089035331595696e-4,8.412937529111639e-5,1.4979998469556605e-4
0.00367790910291632,0.0010755780891648012,0.0012986806730064123
0.00547657384806418,0.0034391875633244667,0.0034635034376174676
0.00427497918409625,0.0048118807880110255,0.004962745701507728
0.003702579953476371,0.002930151596373203,0.0013485548385270888
0.0026814907213039245,7.48644947210754e-4,0.0013939918007096267
6.10204203060827e-4,3.674004363978835e-4,1.148348223910326e-4
0.0020966673213372567,5.883731626371846e-4,7.024980324941085e-4
9.490290499610914e-4,3.455693959742469e-4,5.663646340800162e-4
6.240482774758268e-4,2.4812841066872496e-4,1.6914619124984895e-4
0.0025986037629474926,0.0019184692352776159,0.004450692436286536
0.0012812868359209119,7.965667432626548e-4,4.974992382721146e-4
6.58125999112729e-4,0.0011091233464011335,0.00205034291848709
0.004979074609792076,0.001509536575634761,8.851333218918971e-4
0.0018875863000441667,0.0010622664791503887,0.0021334073649770455
0.006894881523066787,0.004702193121492226,0.002164112812076955
4.4105801181098847e-4,1.4962249656205046e-4,9.046570165797003e-4
7.695885469667652e-4,3.2427081995117443e-4,0.0011478157595097027
7.55566984418251e-4,1.2246681213263708e-4,6.449918772318356e-4
5.690269560829018e-4,4.967892857380037e-4,3.4272958583782845e-4
0.001353169529998751,0.0010990065227901719,8.466183969168527e-4
0.0013765979636241228,0.00139771905151366,4.460276795496994e-4
0.004084356928689817,0.004390701447154904,0.003232413887767209
4.1070754097811274e-4,2.9605020672062235e-4,9.195660197958573e-4
7.188269407784621e-4,2.4280376666296552e-4,0.0015709474698345955
9.99258191748895e-5,5.654771934123885e-4,4.905772010646165e-4
8.412937529111177e-5,3.4077721636906894e-5,2.4919333946986713e-4
2.3250945491850444e-5,1.970118282133837e-5,1.0560543944770559e-4
4.792179605191821e-6,5.324644005780255e-7,3.904738937562935e-6
7.099525341028775e-7,0,0
0,0,0
5.697369086170648e-5,0,2.9463030165242238e-5
1.3045377814128664e-4,2.2895969224799584e-5,2.3108954985026517e-4
3.081193998003493e-4,1.331161001442635e-5,9.619856837084911e-5
0.0016449600215147492,0.0011346816376288163,0.0023087656409002803
0.0017118730478538821,0.0014499005627701782,0.0023529601861481363
2.1298576023065968e-4,7.294762287900561e-5,5.051312280137018e-4
1.467826864256274e-4,7.454501608081948e-6,1.8032794366195626e-4
2.337518718531472e-4,5.324644005769846e-6,0.0010280112693799536
2.9605020672061655e-4,7.454501608073275e-5,4.900447366640316e-4
7.729608215037535e-4,2.6197248508371546e-4,9.696176734500529e-4
8.909904302983422e-5,9.051894809805616e-6,3.120241387379157e-4
4.224217577908478e-5,9.850591410668491e-5,6.639831075190653e-4
2.9463030165245707e-5,3.248032843517629e-5,2.896606339136884e-4
4.5099734728841376e-4,5.324644005769846e-6,2.8451347804145263e-4
2.561153766773687e-4,2.1831040423642145e-4,5.768364339580218e-4
4.435428456803376e-4,1.1714216812688805e-5,8.593975425306884e-4
5.129407058888346e-4,8.19995176888147e-5,0.001346779957191838
0.0030673499235884505,0.0011767463252743762,0.004386796708217341
0.001198399877564481,2.6676466468891075e-4,0.001025881411777654
5.558928342020118e-4,3.301279283575119e-4,2.3233196678494722e-4
0.0023826007044469035,5.191527905622287e-4,0.0013480223741265153
0.0018153486296992652,0.0016580941433956414,0.0019280535944879856
0.0015033244909613633,3.881665480203779e-4,0.0019543218382497645
0.002314800237440153,4.4247791687919424e-4,0.0018984130761892301
4.3218360513470774e-4,7.614240928247029e-5,0.00116361220339347
7.979866483308525e-4,2.0659618742373959e-4,8.911679184317583e-4
0.0013167844626260198,2.8007627470330934e-4,6.938011139513549e-4
5.09213455084793e-4,3.66867971997302e-4,3.957985377619685e-4
8.714667356104697e-5,1.1447984612398751e-4,7.271688830541601e-4
2.3375187185315183e-4,2.9818006432300037e-5,5.2891463790623316e-5
1.185620731950753e-4,0,1.148348223910349e-4
1.4021562548521133e-5,4.259715204617265e-6,2.211502143728318e-4
4.501099066207964e-4,7.758006316401674e-4,0.001247919066818109
7.791729061771997e-5,5.164904685593663e-5,1.7606822845734824e-4
2.6019760374846e-4,4.153222324497774e-4,9.447693347564764e-4
3.4113219263609784e-4,1.2566159853609482e-4,1.2175685959852842e-4
3.194786403461214e-6,3.0350470832878063e-5,3.3279025036040316e-4
5.360141632472388e-5,2.5025826827111686e-5,7.454501608072985e-4
0.0016911069362313877,0.0013157195338248627,0.01057367806665073
0.004075837498280585,0.0016458474621823746,5.422262479205473e-4
1.909772316734971e-4,2.2736229904622707e-4,0.0011552702611177742
6.034596539870411e-6,0,4.4869000155258257e-4
4.025430868359453e-4,2.5451798347564045e-4,0.0021632253714093364
0.0012372697788065798,6.128665250637148e-4,9.293278671397634e-4
0.0014209699970055163,0.0010489548691359762,0.0011861531963512188
3.335002028945118e-4,2.1724547543527928e-4,5.395639259176618e-4
2.768814882999372e-5,5.9636012864593135e-5,7.898221941887602e-5
2.910805389819947e-5,4.020106224353684e-4,7.246840491848065e-4
5.022914178773782e-5,1.6293410657645946e-4,5.422262479205427e-4
9.406871076859946e-6,1.1714216812692274e-5,7.026755206276403e-4
9.566610397027687e-5,5.44711081789901e-4,0.001284304134190847
1.3826325601640327e-4,1.8370021819895388e-4,4.002357411001095e-4
0.0013799702381611125,1.7518078778972282e-4,0.003217859860818116
0.002773784550737205,0.0012582133785625886,0.00257553030558917
8.010039466007911e-4,2.667646646889038e-4,0.001759262379505206
1.38973208550505e-4,1.4110306615281246e-4,2.467085056005157e-4
1.8813742153717578e-5,6.176587046689136e-5,1.2974382560718029e-4
1.4145804241986332e-4,0,5.0051653654206024e-5
4.907546891981321e-4,1.1022013091937718e-4,8.565577323942804e-4
0.0047163921721742755,0.002977540928024533,0.009039648128589458
2.239900245092514e-4,1.0383055811245129e-4,0.001131309363091829
9.202759723299578e-4,7.789954180436251e-4,0.002105364239880009
9.193885316623879e-5,1.3950567295108185e-4,2.2789476344680393e-4
6.295504096151203e-4,8.62059864533582e-4,0.0011767463252743693
2.759940476322366e-4,6.064769522568028e-4,0.001162547274592322
1.0915520211822113e-4,2.9871252872349513e-4,2.0979097382720197e-4
3.824869277475514e-4,4.062703376399822e-4,0.002059749789563938
0.0014609048270487525,0.0010707859095596128,0.0016208216353552722
1.2477415786846363e-4,1.703886081845518e-5,1.8547509953419894e-4
0.0014422685730285806,3.0616703033157014e-4,5.802087084950149e-4
0.0015079391824330268,7.379956591992212e-4,0.0015466315955415938
4.582743607629639e-4,1.2033695453032497e-4,8.418262173116644e-4
8.757264508150441e-4,8.583326137295497e-4,0.0014685368167903605
8.256747971608393e-4,1.2459666973494918e-4,5.842909355661015e-4
2.2665234651213112e-4,1.7890803859375512e-4,7.978091601973323e-4
0.0035103603048682146,0.0026117378848283836,0.00599892142502985
0.0015361597956635858,8.732416169458107e-5,6.354075180214578e-4
0.008822047676887145,0.0014717316031938148,0.015853062598368016
0.0029532250537315265,9.642930294442992e-4,0.004746565154873614
1.1181752412113092e-5,0,5.750615526228566e-5
3.022622913940107e-4,1.0649288011525815e-6,3.008423863258049e-4
2.5629286481090055e-4,5.4843833259397845e-5,2.4741845813461744e-4
3.74499961738918e-5,0,2.6197248508370505e-4
4.312961644671367e-5,5.324644005780255e-7,3.2249593861592013e-4
5.491482851280432e-4,3.514265043807335e-5,0.0011048636311965163
0.001909239852334281,9.424619890207458e-5,0.0012591008192302186
9.710375785182655e-4,2.545179834756439e-4,0.0012527112464232985
0.0026232746135075465,1.767781809914569e-4,6.989482698235965e-4
1.0365306997892412e-4,3.1947864034646833e-6,1.7393837085504074e-4
1.1394738172340717e-4,4.259715204613795e-6,1.6577391671286287e-4
0.002629486698180937,0.0012741873105798981,0.01028419492087057
0.022049350827878254,0.01232655087334899,0.013457150283906706
0.00322087715908805,0.001074513160363659,0.0012402870770765126
1.0063577170899123e-4,1.0116823610965137e-5,2.939203491183079e-4
0.0013998489091159663,0.001031916008317521,0.003124501102583684
0.002160385561272933,9.424619890206487e-4,0.003116691624708557
0.0028767276681820144,3.68465365199043e-4,0.0051744890448037015
3.159288776755434e-5,2.6623220028831884e-6,5.697369086170532e-5
8.075710075412801e-5,7.454501608078479e-6,3.052795896639713e-5
0.0012848365985914194,1.1501231052456554e-4,0.001088889699179223
8.934752641676045e-4,5.558928342020188e-4,9.119340300542608e-4
7.2166675091487e-4,9.078518029831673e-4,0.0035085854235329555
9.394446907507135e-4,9.983707510811887e-4,0.004895300210768024
6.535113076410725e-4,1.4749263895974182e-4,3.420196333037406e-4
3.4627934850834513e-4,4.4727009648446586e-5,3.698852702672476e-4
2.601976037484577e-4,1.2779145613844856e-5,0.0010998939634578007
8.00648970333738e-4,6.016847726516006e-4,0.0023740812740376815
0.0011401837697681088,4.1851701885324555e-4,0.0015015496096261148
0.002010763064710895,0.0013119922830208304,0.0023684016537648678
0.002232090767217246,8.865532269601052e-4,0.0025371928687476556
0.004055603851058677,0.008688221624208882,0.03246328957435598
0.0029115153423530256,0.004057911196794512,0.0076312797890642735
7.234416322501255e-4,4.525947404901455e-4,0.0010427427844625834
3.457468841077752e-4,6.922037207500453e-6,0.0010512622148717982
0.0022993587698234307,0.0015196533992457122,0.0037998434506483687
0.0020583298844957403,2.449336242652707e-4,0.0012244906331927315
0.00398993324165423,0.00310959209936754,0.006343780868469983
0.020606017326048533,0.016465929123431717,0.01433944379566218
0.008474703399577654,0.0024658426390703828,0.005123549950481877
0.005917631859875152,0.0033076688563820414,0.003238980948707658
0.007419713933901829,0.0022406101976264713,0.0020391611660749835
0.007826161759675323,0.006315560255239421,0.014769320055061047
0.0022368829468224377,6.975283647554092e-4,0.0064188583489512875
0.002123113053232567,7.9869660086513e-5,6.458793178994657e-4
0.00457511161788794,1.309862425418612e-4,0.007769010580680095
0.001633245804702065,0.00108037026877,0.005939640388432317
0.005739788750082558,0.0037107444076185485,0.003909708605300679
0.005323046612564587,5.058411805478127e-4,0.002372306392702425
0.002024429650992362,0.002653270108073355,0.0057662344819778616
4.969667738721299e-6,6.655805007208318e-5,0.0016914619124984431
1.5973932017303755e-5,6.176587046689136e-5,9.962408934788929e-4
0.0021797317678272136,0.002439219419041558,0.007368419863312942
0.008992791261338715,0.0022257011944103178,0.009571757552899034
0.012964620713373325,0.0016575616789950669,0.013193935381888325
0.006163452924808034,0.0036676147911718394,0.00796282762248999
0.006483109053287536,0.004036080156370879,0.009644882663911563
0.002497967991238508,0.0024200507006208044,0.0121813655801251
0.012392753947154021,0.009926201355549554,0.017953812146776344
0.004015314044748382,0.00614623657585605,0.009735224123876066
6.655805007209127e-5,0,3.159288776755203e-5
1.3844074414999751e-5,1.597393201730607e-6,1.1891704946214813e-5
3.869241310857618e-5,1.6506396417880626e-5,1.6328908284350915e-4
0.0024569682323941078,0.00505202223267108,0.005361916513806671
0.003033272201951546,0.003618095601918222,0.0038131550606627872
0.005459180010978673,0.00977498146578578,0.009615597121879852
0.012233547091381611,0.01096024722146937,0.011646948810079688
0.0026330364608514478,9.31280236608531e-4,0.001969053353332391
0.006486658815958046,0.004527012333702517,0.005045100195463582
0.0074355103777856,0.005188865583619268,0.008980899556392506
0.013910100000663894,0.006284144855605404,0.010593734225739119
0.013875667302759933,0.01089315670699671,0.013602335577130604
0.033747238732279757,0.018316242915435505,0.022789476344679774
0.012287325995839845,0.006756973243317442,0.007516977431073824
0.004403658080902268,5.356591869801128e-4,0.0032421757351111164
0.006245629930630353,0.00993685064356108,0.0065544592829648
0.01051563944698788,0.014623069833036,0.01330681783481057
0.014066467046299897,0.022323037529774648,0.015374909566650203
0.006113223783020302,0.013267415469167912,0.011065675172783543
0.0048077985609399285,0.007884732843738751,0.007551410128977778
0.014034341694131773,0.005888523805976972,0.007697482862869303
0.013390237257567574,0.006458260714593956,0.012322113670010857
0.010510847267382694,0.007932654639790652,0.008099848461571708
0.012417247309580553,0.023597757304755086,0.01712476507507853
0.010750988712042744,0.01829654173261417,0.013794200249471714
0.0010588942046134084,9.75474781856403e-4,7.829001569811892e-4
0.0013551218994675349,1.2992131374071555e-4,5.337068175113186e-4
0.0028021826521012934,0.0030110861852608584,0.001896283218586925
0.002292081756348874,0.0011783437184760964,0.0010711408858266637
0.0019188242115446643,0.002397154731395998,0.00229048436314715
0.008020511265885787,0.003073916984528899,0.005656369327325553
0.015359645587167006,0.00559087620605463,0.01574479483691743
0.007542890698568554,0.0037086145500162433,0.008154692294831102
0.011077566877729752,0.009793085255405391,0.008780692941775695
0.0077656383061431135,0.010503925230175192,0.0067633628161243645
0.006433944840300959,0.005194722692025616,0.006896478916268524
0.01059799394094373,0.011826034336806969,0.0100495556083498
0.01743554679688176,0.014613485473825629,0.02100021847060877
0.019579958426137377,0.01622152796356704,0.02657281339891025
0.01566244034296158,0.017401469075244855,0.019660893015025018
0.016073325372073212,0.02302003343012946,0.02429422074070933
2.1848789236995556e-4,1.576094625706896e-4,0.0015278178533878889
2.5203314960631912e-5,1.064928801156051e-6,1.6222415404235196e-4
7.19181917045514e-4,1.0755780891649053e-4,0.0012926460764665453
0.004338697424031921,4.6377649290225975e-4,0.005493612708882627
0.00602057497731997,0.0029392034911830123,0.005988982089552424
0.004911096654651801,0.005405578594653973,0.009402256385382148
0.011612693600309266,0.008680234658200236,0.009801249709547561
0.00813534608827682,0.005505149437561797,0.010445176657978235
0.008882926106686407,0.003045696371298333,0.005284531687589541
0.005858173335144099,0.006850154513418354,0.008279643940833087
0.009391074632970035,0.006766557602527827,0.007722508689696408
0.005402738784517551,0.0011490581764443779,0.011101527775755692
0.004216763076299874,6.906063275479019e-4,0.002334146443994429
8.927653116334993e-4,0.004560557590938848,0.005040485503991918
0.0020491005015524123,0.004784725103581616,0.011103835121491526
0.0015120214095041228,8.69514366141657e-4,0.003834453636685854
0.0023389386235996234,9.307477722079634e-4,0.003943431350670541
0.0076690847615052135,5.367241157812584e-4,0.00934563767078749
0.007584600409947058,0.0022560516652431993,0.005977090384606212
0.0030101987445932342,0.0014051735531217455,0.0014207925088719914
0.002341778433736036,0.0014387188103580709,0.0022320907672172506
0.007610336189308258,0.002670841433292395,0.004503051435676576
0.003682878770655038,0.0026154651356324263,0.002221973943606291
0.004736448331262665,0.006427377779360517,0.011925072715314216
0.00593005602922194,0.004129261426471777,0.0059705233236657645
0.0011936076979592904,4.350234152711227e-4,0.003466165759620351
0.005228445437395471,0.004595167776976338,0.007291567501496379
