Day,Grande_Comore,Moheli,Anjouan
49,87525.50220471816,84177.57784024854,85578.51948145137
50,86186.25602563683,83308.86364117742,84619.9366078979
51,84938.13661114145,82582.4534822392,83740.87274952505
52,83879.67255688489,82086.68796598751,83078.84404806298
53,83116.1217634476,81642.83409411651,82680.04427798327
54,83870.38021491458,82783.36635636457,85233.2842742626
55,86761.00115168923,84478.4816645295,88366.15880349398
56,87156.18310224747,84183.89231558214,87945.15668136462
57,86525.4818928867,83457.65633524393,86332.17951845334
58,85390.88425614499,82843.67690269557,85213.2854813611
59,84418.22914303152,82282.23332950425,84242.8525359751
60,83969.49760344042,82350.87986482076,83780.85521550303
61,84804.40459075972,83725.64764273696,84784.13287617055
62,84701.22970323595,84111.93080951367,84438.61347839632
63,84066.3772774686,84236.5759663065,83791.46026856347
64,83349.3948313552,83334.5218557776,83015.50163970413
65,83368.89023715972,83835.41703202312,84047.01682462102
66,82997.65570364021,83880.01577107019,83654.29122553095
67,82549.72909559881,83312.62834442696,83402.45388893803
68,82805.97313860458,82983.86231700612,83141.10371800582
69,82476.68339386475,82566.95968534717,82718.73891257189
70,81947.26711440449,82038.90598122415,82166.38504882793
71,81542.08824729957,81591.11508590374,81703.73962297189
72,82042.52267088059,82772.7429772234,81925.26089929005
73,82706.78740936419,84982.99254578633,83249.35269102649
74,85019.21753994437,85270.74156733017,85090.94375311576
75,86832.9327837125,85671.4004402618,87424.59332645778
76,86994.35762949534,84810.9598865551,86872.1198398365
77,87272.76330786398,84737.18472806216,87492.76436130515
78,87703.57537930668,84895.40135815751,87243.16587690907
79,86709.61498808561,84706.08328096167,86456.69584692833
80,85280.14437456695,83757.00787974859,85218.9647227226
81,84418.96416255843,83010.79748088976,84242.25650812991
82,83701.9711147474,82546.34474928994,84086.07290812608
83,83167.32577580433,82078.0317065726,83333.14957749192
84,82701.76148141146,81641.69365944054,82671.208782284
85,82242.34571809047,81322.25611489906,82194.34277050108
86,81854.46773814702,81044.2808236471,81887.84155039168
87,81759.73630984116,80897.48082282914,81758.61191318437
88,81686.32665818758,80914.26428962182,81660.01829932121
89,81487.14839467053,80779.14630612276,81432.77979193334
90,82435.24329627297,81709.58637381354,82515.53484896627
91,83913.95305275844,82977.11427559612,83764.23914556496
92,83479.01498073955,82522.13216675697,83328.84408940452
93,82772.35267554458,81979.11249134871,82682.4236008202
94,82588.25244313157,81840.00764721069,82666.6494091415
95,82218.79658862573,81608.82458824675,82547.614540065
96,82048.12784979376,81424.73919314708,82491.36053526806
97,82178.47431390964,81272.28368586025,82229.27567427357
98,81797.8079296127,81016.47183814352,81915.2309527109
99,81649.34998255681,80821.74429217933,81758.580575967615
100,81751.45412681434,80816.44299303142,81757.50112815954
101,81724.52904714536,80651.27131552373,81407.48906734715
102,81374.09794822495,80507.85331357202,81153.17052988904
103,81460.1162853775,80442.25025155839,81060.47974918727
104,81362.20819382607,80389.59768522422,81001.48281158782
105,81356.56281632042,80344.36834814168,80918.71824704943
106,81107.0208853891,80319.05969493026,80781.75811426778
107,80999.65658037538,80300.9101462569,80748.82067700377
108,81117.32965007743,80484.54417373263,80866.76719955714
109,81134.23634557506,80441.2664281267,80872.59364960023
110,80989.84923110694,80385.98522639759,80838.59971531713
111,81204.01600271492,80592.76004050927,80846.80057251232
112,82132.44297222357,81126.47238238533,81396.8529776569
113,81981.57949858684,80964.5215589719,81144.12201223092
114,82143.754548989207,81140.83182362765,81212.14980518335
115,82991.35305764683,82047.27431813643,82052.31872117269
116,83163.49879984742,81840.57411057237,82102.53266803862
117,82829.12732938418,81549.4025519183,81959.87678543908
118,83554.65565114253,82314.0532772074,81797.20700376313
119,84933.48215817477,84209.38487366475,81775.09661824466
120,84317.18792748314,83454.46468649212,81594.66106269989
121,83736.43553867559,82761.77165628981,81564.28477168719
122,83047.41616646726,82330.91859752066,81421.29915936632
123,82486.41522881787,81912.09394552678,81267.79889533653
124,82193.56455736728,81570.02903175811,81219.50099342264
125,81727.72270124001,81225.03520741653,80949.84014335544
126,81459.15720810676,80999.04759238008,80784.11336284834
127,81309.76957547042,80911.09857878106,80730.11905372512
128,82861.08776241008,81499.44633600899,81453.19092298932
129,82523.79958334184,81197.6097651575,81336.95213141576
130,82080.39730846707,80998.34694881891,81176.30942716646
131,81932.69115523782,80932.22119131015,81086.7942703523
132,81815.42332921429,80879.98788180882,81010.83639506405
133,81769.72697108291,80769.34572165414,80838.93186425934
134,81378.32596071632,80599.16705047688,80654.1565204154
135,81132.26396913276,80563.2208551609,80567.48451436336
136,81265.34876257925,80747.5933810198,80679.7575129528
137,81111.11835603471,80704.89077853318,80566.45822598085
138,81996.95628873164,80931.74506439708,80855.2425041115
139,81768.02704104353,80894.49105868538,80807.55001780942
140,81590.28765200533,80898.34728017548,80897.05017804004
141,81616.33484782306,80895.01529270549,80992.9813783656
142,81561.91384589724,80757.54451231405,80965.07441852683
143,81528.25312552809,80869.9193453737,80826.82757471841
144,81806.25090751136,81104.61595198492,81138.53986758571
145,81703.8526650003,81001.57862484736,81156.75344138683
146,81712.76724964695,80798.11771748187,81115.54330493053
147,81379.35276240585,80636.44868824734,80891.98451907211
148,81152.1917100799,80534.32073455967,80768.22183389358
149,82462.76880829665,81856.61057270998,81046.77607561917
150,82912.11487143398,83215.10763721801,81779.52944280839
151,82885.16650535825,82966.67454208025,81740.48737814098
152,82258.93645237164,82313.84560118703,81355.79898209388
153,82099.46562622434,81960.68060492999,81079.92216107814
154,81836.65999732722,81611.35731956664,80899.04052380922
155,81462.4967917858,81288.71415981265,80997.10227341231
156,81289.41676547009,81078.57240959303,80913.28675661437
157,81079.3032288723,80841.7375168995,80724.45915621443
158,80922.39972161558,80673.17426383738,80612.10603789917
159,80838.85714506527,80565.67708323411,80498.13209666435
160,80890.76607626861,80553.02278927341,80498.06212298751
161,81018.75343197912,80572.27288195543,80592.08711210337
162,81138.99658245439,80498.7554776469,80688.29813254697
163,80903.39445076506,80388.43115655256,80580.21000567438
164,80758.01043555075,80314.6300321356,80742.89006913616
165,81009.28969516516,80560.32586916954,80779.79063228528
166,81366.30464506631,80872.13489410796,81034.05638076828
167,82059.07526480866,81190.16826383909,81140.8455164926
168,82235.93741587427,81196.38018358126,81166.29212407743
169,82620.35334948768,82068.13263231101,81903.30535683845
170,82250.43806449961,81910.43837936381,81644.16505640284
171,81975.07939226754,81518.33339340912,81378.68818056461
172,81707.86698273002,81217.09338577064,81107.97032576901
173,82006.670826552,81096.42950135913,80979.58466840471
174,81582.50637130893,80862.25529390112,80830.78299096276
175,81365.34370816483,80787.21164723666,80714.68189369836
176,81440.84227914111,80777.15395470083,80716.04638486511
177,82561.14122595648,81103.5266022796,80843.20126923434
178,82173.74931405374,80890.36894315408,80664.09219630397
179,81724.34890765946,80695.25632458164,80522.85743034138
180,81622.22466249482,80789.64136233914,80608.3372261691
181,81533.01906972124,80678.2336544756,80505.6026115788
182,81481.84741870826,80627.82787408067,80457.54433638287
183,81405.63626709889,80592.06077225626,80452.03743221555
184,81466.2235937837,80651.42931080915,80386.38581204262
185,81359.58878776523,80654.6044707222,80540.24794713117
186,81292.39485925442,80624.02398799488,80482.47562205979
187,81068.52367037072,80530.24506628749,80386.95378830077
188,80961.07494025565,80528.73363670499,80421.17812494934
189,80753.01544232399,80436.20088623138,80342.58178934059
190,80613.53435900075,80347.4260283827,80395.40478577327
191,80483.2381078018,80271.21836601461,80309.747246314
192,80511.89535066456,80266.13027931578,80306.57287481206
193,80407.26447886565,80212.49590905786,80256.11217734293
194,80317.23910487209,80165.49198037373,80205.0304573755
195,80259.12439672403,80128.8852839071,80164.85011007088
196,80291.1726120461,80100.46777475477,80139.49497611882
197,80498.59824383992,80214.5892431377,80170.43010423153
198,80627.42484253501,80265.9149109702,80345.0985495539
199,80635.4506984254,80319.01688644986,80406.6687323808
200,80782.26957995369,80446.40314061799,80377.49527288757
201,80815.11137203824,80573.70695990758,80496.75112419564
202,80765.95140209851,80482.51935630816,80402.93774078447
203,80683.10483416013,80390.29317854306,80333.79323244026
204,80684.5986469614,80342.43100140155,80312.35403189994
205,80844.2648438241,80385.21833754616,80430.5942014857
206,80786.85045923098,80315.70866031757,80380.42812957866
207,80790.79789396591,80418.02675476317,80444.16063671022
208,80831.94466376005,80487.24528858432,80480.1151696621
209,80887.616788639265,80462.10026168232,80569.90789567564
210,80910.89746398061,80428.74508680987,80672.7694211344
211,80913.90964802014,80376.78448430421,80784.86018571231
212,80788.38823711239,80361.93383369329,80615.90167312561
213,80746.85327849419,80314.2849498036,80481.0419261483
214,80666.08885703931,80254.49772549771,80395.60019019252
215,80584.73470333664,80198.20302790751,80350.94060795661
216,80507.87926066066,80172.0809145985,80279.4338017241
217,80533.25884821659,80184.33121844428,80446.57857421016
218,80474.89016284957,80199.47246268608,80435.99908578947
219,80405.86680645058,80169.85603614425,80365.38697109086
220,80950.28427326269,80317.7497514671,80508.499765043
221,81684.42715209206,80840.49504168301,80993.24417391041
222,82048.9829794046,81484.30783517729,81629.28315007215
223,82234.19851753453,81661.2365169836,81501.42307787207
224,82202.3744926627,81422.86379877733,81409.68040975706
225,81820.43065038577,81171.47959855356,81117.66158194443
226,81779.28858456059,81013.80449600617,80991.56993784412
227,81549.35578165528,80849.13948964965,80869.89570287327
228,81314.24634965292,80704.09615971312,80706.64193113033
229,81471.62253227539,80879.15908224677,81317.78194175179
230,81367.03760545133,80822.0446051203,81112.07516297814
231,81178.13295343563,80831.45904715282,81219.63289550072
232,81776.09032780804,80907.83569257717,81102.47772618043
233,81708.7037259578,80890.19351774936,81226.48150076724
234,82519.64862902003,81504.09921461821,81328.35038646134
235,82038.35751968698,81197.19358291417,81190.51353306387
236,81720.17731004258,80988.2904652788,81125.0948065379
237,81469.9605259465,80790.79877421509,80987.44294905207
238,81242.92574110908,80701.53783980639,80828.11941772395
239,81201.32335281286,80735.86380425171,80790.92545824689
240,81172.96322797783,80814.10495102471,80692.88349797619
241,81617.78480448073,81391.12976717003,81096.99478035653
242,81330.75182778428,81134.46193720159,81012.90441806457
243,81160.3404396296,80925.38735807904,81059.73478741208
244,80920.90460575509,80818.19963339063,80909.91424572903
245,80731.70795409927,80643.09065737185,80751.61121678179
246,80573.86397047261,80504.23665224404,80603.56532396679
247,80447.75204207438,80392.7917143425,80470.73045489803
248,80348.83206061808,80305.9064947139,80366.60524689015
249,80271.67068196977,80238.24021762982,80285.51245335613
250,80221.40151506026,80185.5416680492,80227.43773684221
251,80194.92228007916,80148.44802939527,80216.97627670059
252,80204.93574322754,80117.90680957692,80185.5691538937
253,80443.25039704575,80287.48308722733,80542.63003495893
254,80640.38808606347,80473.90354020282,80828.32995062442
255,80535.46063151138,80381.6550650611,80732.20558002102
256,80442.32741736253,80298.5186696343,80601.33686478413
257,80384.79160177146,80233.40472088801,80645.585243568
258,80350.72498595454,80194.6298404156,80587.28244195307
259,80406.42926447139,80196.75071512186,80624.57063359945
260,80331.89109283763,80154.79046127293,80540.21952535244
261,80265.76101090512,80137.53665593604,80535.21634713394
262,80212.05529799458,80112.71435335788,80466.77411877768
263,80242.91590127605,80088.70017387389,80412.58371543048
264,80233.34597519449,80106.7238007025,80420.78646899355
265,80258.21169124993,80085.13650343331,80475.8977921218
266,80289.54364909277,80080.44384265882,80602.85960884544
267,80754.41082652516,80265.56026225691,81225.93842130268
268,80794.18007573219,80252.81771568932,81131.6581660061
269,80714.36263416654,80253.81976230728,80921.39808935284
270,80967.18645286521,80287.19438314432,80950.02982353777
271,81066.27255750072,80509.5782533586,81072.34507720472
272,81089.63746656057,80463.7928747537,81172.13381880471
273,81247.75971165804,80437.50028763994,81240.2088231429
274,81046.27918950663,80353.85507178801,81166.5213741054
275,80952.44271477869,80311.20671895938,81062.15499857174
276,80968.82093846597,80290.6625799521,80946.84172679605
277,80842.32398423164,80289.62858801655,80805.65002128402
278,80671.02958794462,80245.30313627802,80752.82917217244
279,80562.90503131093,80196.18389902936,80595.42421114643
280,80458.83495717577,80152.78817419008,80483.51821684572
281,80359.75881161622,80119.7260674756,80414.69808025456
282,80357.7944888111,80227.0168043862,80538.15029202044
283,80292.08618231658,80185.70689301562,80449.47193675782
284,80272.34374143783,80216.24415650265,80512.95901723277
285,80270.92415069562,80190.07939270207,80420.48785062965
286,80211.54682904393,80153.26741900982,80384.86046830419
287,80173.99551808395,80123.68007785651,80428.27024424297
288,80427.1114013422,80323.19631840757,82156.79394190185
289,81035.44578229704,80535.50485013833,81773.2108023106
290,80839.3368662062,80456.25648272337,81580.18530222238
291,80654.7167755062,80355.33290602636,81308.01875611882
292,80579.30586693762,80320.62098235996,81391.69864024274
293,80664.51067075807,80355.37861662233,81244.103284813
294,80762.54431762581,80457.64414634391,81173.44120711554
295,80651.37673228416,80393.87402592856,81006.91584881592
296,80512.06707469742,80317.032648637,80797.80603523977
297,80403.81744353689,80316.22538977956,80746.29180099825
298,80323.15452997627,80274.37188597828,80674.71063045098
299,80253.2950610791,80215.70096352653,80646.62999486599
300,80213.76243688635,80261.91453943799,80725.05305471088
301,80190.31957593127,80235.65532734302,80633.68595246722
302,80386.1741880907,80213.73559685599,81048.3820831695
303,80779.04624949026,80383.41563719806,81260.58859541404
304,80744.84177525353,80344.60357398266,81285.10322520383
305,80604.0470001534,80292.70843447471,81043.38021909601
306,80473.67639689244,80238.61206567902,80834.9575188215
307,80393.29165984444,80185.83126360111,80658.8961533142
308,80390.91842101398,80163.73118097024,80660.84812221273
309,81117.71177088702,80640.94189479829,82073.40756263625
310,80909.09819527563,80517.06992027226,81809.84711177024
311,80866.69283009584,80537.01939642211,81772.54575685094
312,80690.83439668006,80442.28658350126,81419.75672428406
313,80646.57797487325,80493.10117174422,81308.61818324427
314,80551.14606381232,80488.60454652063,81219.61500787869
315,80448.05500399924,80432.03366222583,80986.01212346788
316,80414.89916294577,80406.52278698885,81123.07696169429
317,80575.03278399337,80501.239669858,81154.13722958133
318,80469.35123221304,80393.3039184811,80930.82510617252
319,80614.22658292472,80359.098864583,80824.9747631599
320,80738.37943516318,80406.9216809902,80909.18215272637
321,80654.0723526467,80337.66105087168,80853.23084725083
322,80660.39667245091,80410.97602195227,80917.72185398388
323,80656.69147384215,80341.5530925601,80815.47385295972
324,80550.51430053297,80296.85156238334,80772.66073303172
325,81034.0448225458,80681.53943838835,81636.16404169794
326,81070.20038916929,80545.84106264327,81383.8114046107
327,82354.68981249185,80678.8773373526,83811.31310991127
328,82343.06932042076,80694.98666264657,83786.72066723404
329,81826.7123306866,80541.25615709333,82959.01701084075
330,81474.76515051183,80421.71434842958,82356.36008283385
331,81192.7417400324,80337.88838110791,81877.79831831761
332,80935.36583655409,80263.14773579757,81507.60364375306
333,80735.90063841121,80205.03147742416,81229.73201466157
334,80667.81157627118,80165.73844679378,81148.2318031796
335,80849.30916507542,80145.32843786043,81111.35503899606
336,80828.88209001021,80157.06933810383,81081.53360951431
337,81097.87454888874,80152.80821106269,80962.82134648117
338,80872.89882418163,80119.55804276459,80779.83882763343
339,80699.46263822408,80093.84641509986,80635.92407293618
340,80998.15375024431,80292.80029021078,82268.59830268592
341,84579.41054124129,82353.54389892495,84087.25019696576
342,84121.8357661129,82018.22393954116,83397.02074537694
343,83227.4419047113,81573.53886423734,82696.28414289883
344,82754.91518563236,81403.4102300037,82638.63698786282
345,82518.05303405624,81255.48904322114,82592.39472246304
346,82457.10601030577,81041.31163730311,82911.2145037993
347,81919.04375839356,80811.43339216072,82277.0803104524
348,81508.47801455193,80633.2303673266,81778.6559729317
349,81396.35278205237,80512.99228579096,81572.97977008087
350,81241.54574284858,80495.37336317019,81382.2858897834
351,81091.35634934182,80542.34126337346,81681.52313851878
352,81011.94095317915,80594.5284034926,82153.68548195247
353,80900.78767499333,80488.45186406451,81736.26759596924
354,80761.24432057334,80388.11913083539,81415.98718992471
355,80637.72446689651,80304.47103633653,81292.43054212461
356,80634.71905049011,80340.8729168604,81415.91715670677
357,80690.92561727398,80337.63846570828,81361.63490514713
358,80884.8164052151,80489.18457536046,81468.83421179092
359,81073.98302194696,80533.84884171943,81581.42638247764
360,81535.74094755221,81913.9027073229,86829.3760478263
361,81698.07914992313,82190.26892003341,86634.61200303157
362,81447.21097334153,81783.82566336704,85346.84485301624
363,81186.70739849383,81390.43841487313,84345.39982371531
364,81320.69522373573,81344.91374158775,84039.42124327652
365,81383.48358300622,81089.65464701992,83357.04768205128
366,81765.45641120974,81384.82186616362,83708.3519560039
367,84928.1073492692,83917.77880265121,85360.66846318965
368,85299.33697068374,83476.3631748519,85058.36465247265
369,85147.52599280376,83277.74741301483,84497.96730352748
370,85288.30481381321,82939.06860020186,83854.64023680353
371,85468.02870729659,83377.96333951055,85548.72297601964
372,84644.21868428438,82751.03777921326,85428.17626692168
373,83983.01704775824,82156.28258494115,84338.8391845549
374,83890.87948815018,81701.90098717395,84718.729351619
375,83311.84634807479,81511.73389152349,84699.1433329092
376,83569.00062257485,81817.19633291858,84333.86140278733
377,83697.4122508679,81502.45791253343,83784.27984357663
378,83228.62712760457,81627.62815624115,83941.49232999062
379,82515.31427262505,81279.07492282202,83361.3020784885
380,81961.68316683725,81006.7950591993,82789.57003486564
381,81903.61925154387,81204.69601986649,83443.0820491482
382,83033.19899584245,81322.00373966758,84331.96703534595
383,84597.79319810953,81315.396775827,85648.81630437906
384,84643.55094980789,81656.85184102353,85772.36111698381
385,84734.30656049267,81986.3131004872,86158.62061912617
386,84117.81512025789,81964.24010747868,86896.81455036749
387,85343.88407420338,83241.36177277261,88467.08395827987
388,84854.19591675716,83584.19241757641,88272.85077584237
389,83791.92842134486,82791.3718614871,86448.35033593688
390,82955.5440066541,82174.19803573425,85024.03081992744
391,82308.45185654938,81696.11338914985,83940.87565133962
392,82221.4878436509,82192.07251360877,83993.73128914693
393,82253.13433591879,82331.06882300456,83767.83688121157
394,82696.08852020967,83500.9728827602,84592.44576493649
395,84209.18968303225,84616.47465076187,85584.92497197996
396,83732.1440192514,83755.89802101416,84689.07478182385
397,84025.11422742216,83705.70508242579,84521.79959854575
398,84416.89348874445,83780.74048142135,85070.18937152864
399,85838.44789325909,84028.04099112267,85775.38254769736
400,86939.61822468083,85015.38705137263,86843.37132711607
401,91223.73594891839,87064.3219692314,89259.2930302708
402,90859.80146514288,86666.82829783444,88507.32369153417
403,89216.96023708706,85284.49670882418,87184.57019225902
404,88255.13192892537,85829.01650832927,86725.55750899934
405,88242.35214627635,87061.15031884547,87532.4111605788
406,88844.68101457745,89348.46978349809,88517.39779470995
407,87942.36931815768,89568.34300449216,88541.44961527194
408,87014.54917010531,88811.42542114215,87954.20402980325
409,87882.92760707854,87877.72402345936,87522.04454659384
410,88448.15620564074,87248.79839583574,87982.91986413105
411,88391.85327164021,87013.22558848998,87613.7897854311
412,88676.73181056778,89530.95040933284,88882.50931135417
413,88611.27657116245,90577.64910372242,89296.28798841528
414,86889.05781309943,88406.0859748928,87374.95461060447
415,85598.87208578248,86569.06913186757,85835.64938174398
416,84843.59623927603,85635.20843425106,84871.79113653953
417,84167.42831534761,84591.89072013088,83978.85536692638
418,83576.46608690564,83989.51796498432,83493.69200264325
419,84168.35973965071,83637.08610265123,83696.23785437648
420,85894.83989178123,83796.62008100122,85593.5636464043
421,85891.55326911967,83596.30022762674,85762.41420834749
422,86498.49037129951,84489.4577919788,86001.85866583344
423,86400.08589378037,85307.62225575677,85840.48282182193
424,86093.81979106196,85029.32479236397,85737.7568685217
425,86573.32123777794,85956.0470519922,86201.44999169582
426,88125.78078415224,87158.42914073645,88450.83612229743
427,89704.60598309952,88372.12571204893,91163.56207295874
428,90258.68477310374,89520.81497512835,92084.3882672956
429,90761.05212876313,91384.24401439868,93600.46953044202
430,88418.39046529106,88893.23531066516,90855.50336144927
431,86560.59498338903,86926.24225342736,88482.24740369314
432,85233.40759436956,85412.70946446234,86828.87645919085
433,84823.91888863289,84295.39299192165,86265.61742093961
434,84795.02086438045,83852.07268860267,85912.36913681583
435,84581.20378568357,83932.10027939452,86225.82206649307
436,85570.26296264883,84559.0863672347,86538.73928492152
437,85740.93168271006,84499.89243888312,86893.47406291783
438,86002.75648458012,84029.6999623417,86279.87350464912
439,85685.0970171488,84319.52987881233,86318.45871803263
440,86046.89425257377,84530.83473343556,86252.44010879383
441,85640.93935360234,83726.75380744766,86783.68098710716
442,85120.27937061744,83021.48247739051,85685.62119918496
443,84141.62026649476,83139.52600940884,85297.11500116692
444,83578.83076011935,83270.1124023491,86040.07090899289
445,83047.91940272425,82696.699539954,85365.20036843918
446,82777.03348439332,82260.68384667445,84858.40207599243
447,83485.16328658564,81853.17158937814,85395.22872880203
448,84022.08739523172,81832.27046013364,85232.45921302156
449,83651.46403875461,81669.27271929181,84320.03561446331
450,83247.5641980672,81548.11427854229,83749.3344321314
451,83841.48275057753,81666.21525565181,83696.4616917949
452,83626.80159828239,81748.64365806618,83261.9500931451
453,83641.27847778254,82470.1405539107,84596.69179046618
454,83858.37108365669,82635.77056321617,84609.42563856851
455,83210.72042211491,82127.75280612659,84187.50752913755
456,83402.07093466396,82449.45659847437,84518.54493956326
457,84143.3304225113,83645.96683988703,84929.53469446278
458,84147.79184442478,83043.9532148235,84149.67347337698
459,83600.59230842155,82555.54799651659,83589.8463645583
460,83073.74273666494,82175.6367036507,83258.15409749388
461,82694.89372220071,81902.43972748918,83137.40095793782
462,83710.92943173829,82244.4182560598,84025.89825838804
463,84165.87090805054,82559.04594543367,84152.77164557083
464,84572.97315093903,83406.19918014601,84181.2812670681
465,84330.93425213324,83114.39500869243,83810.48696952163
466,83765.22868722063,82575.33489711481,83004.7645930629
467,83280.67749866171,82086.92886310605,82341.45963393852
468,82628.07872330744,81779.09149137895,82980.15124857397
469,83831.6585593083,83339.83419459683,84741.39442017597
470,83558.82823837781,82984.11650434091,84114.0924689613
471,83142.3660644393,82777.13792115141,83558.49386650251
472,83004.16404272287,82418.44937245428,83110.09292245109
473,82940.69508104828,82207.04534378898,82976.24464791693
474,82594.36719944578,82056.0841142293,82679.89650453045
475,82512.95876793057,82089.73423680934,82387.4926602467
476,82312.81509243931,81979.32067297526,82096.93644290564
477,82013.43663147464,81580.05867310888,81983.39951136392
478,81600.59904158906,81241.20143961448,81576.96126966817
479,81544.7620025312,81141.18843876653,81640.81524010097
480,81424.4577557677,81000.58878057779,81665.02026968845
481,81703.83853270115,81786.8340800142,82106.2494896715
482,81519.79230363373,81567.8720460884,81915.02779383709
483,81627.35598537329,82482.50243647219,82240.05177996475
484,83477.18283374261,85052.59637634187,82917.88501180967
485,84492.26819746642,86350.42770868386,83769.67379624434
486,84264.46979212384,86355.90038047712,83185.7445764677
487,83547.25086282632,85076.9599533277,82557.14417006708
488,82800.70485915849,83955.68486698302,82043.41180465138
489,82334.85837641344,83327.6720729297,81771.24514818734
490,82012.21040908022,82782.01734867414,81888.62094916723
491,81606.71379218655,82178.02231513648,81483.7747449663
492,81285.00596233128,81706.71236283072,81201.01322044308
493,81354.46456199001,81428.62426807683,81221.8425726687
494,81443.17312381543,81439.84136625765,81465.42834393034
495,81242.69139879203,81173.133086488,81544.46578897242
496,81229.4197810668,80979.1926775826,81271.17192361083
497,81056.11270405825,80800.69913351774,81136.58719491692
498,80930.2612791117,80675.18498569308,80965.88013766291
499,80761.73438467081,80546.40109320053,81025.71365812217
500,80782.13282238672,80434.90270085262,80840.87774261739
501,80709.54035499699,80402.6974248965,80848.36046760736
502,80807.8661148777,80379.26859575053,80692.13503617291
503,80726.18431864303,80344.95462899591,80609.21236032552
504,81269.25154679459,80928.52333888611,80950.91225825076
505,81232.69065294448,80942.38825845945,80902.13451635916
506,81089.75464733242,80882.94800670313,80908.3398587449
507,80873.30811807062,80709.67613220107,80767.09536228578
508,80837.38105930496,80623.11821890561,80739.39063324491
509,80820.17396513202,80683.78838479682,80750.07174074043
510,80957.47162966826,80619.94254443992,80721.29704812031
511,80932.30837893568,80598.7737323727,80716.66874604647
512,80793.26026683844,80480.46491877144,80718.35886970915
513,80631.50271540968,80376.20637885139,80599.18361977494
514,80586.44518227219,80392.42516587254,80642.62288856716
515,80915.4609208975,80402.66918714507,80634.27986302505
516,81136.31936308206,80555.53086952228,80865.52122717103
517,81161.14509217649,80595.06811860659,80819.19707933153
518,81323.58793540749,80844.83787002419,80951.04892241364
519,81238.00654216531,80926.79389940908,80953.32054059902
520,81861.6493675285,81522.13674226007,81104.25799621415
521,82235.51255744384,81427.00581918273,81265.14475340837
522,81985.73576811155,81241.08745096141,81122.71175788966
523,81681.24597749008,81006.04020893056,80917.79715949584
524,81338.8282094189,80836.48199684438,80790.09982308514
525,81457.49936980623,80840.13208692995,81004.2881262692
526,81221.13204461311,80737.11240601254,80978.77690779688
527,81616.92016299265,80876.04233815562,80956.98064172122
528,81615.86706755967,80879.11322193868,81104.96614233167
529,81607.45689903125,80907.21295066453,81210.36258597847
530,81536.94279719015,80768.05401982112,81077.7825998656
531,81509.20351703423,80689.51672000902,81047.18525250575
532,81608.7649714511,80786.82401879117,81108.56007601008
533,81685.93625122854,80954.97262914939,81134.81298196166
534,81527.9467357878,81195.27823192156,81219.49846584469
535,81701.80258199506,81619.03496094269,81618.0657182358
536,82072.15552358083,81813.81394850933,82105.7644337962
537,81623.65112452232,81412.5997234449,81640.0934096331
