Grande_Comore,Moheli,Anjouan
0.5444780996542735,0.7513367041818162,0.6847864248809157
0.5200403862517948,0.6877095851273757,0.6332461887401253
0.5496586505121664,0.7629302169798761,0.6662017875170233
0.6117458991767181,0.7979488400434205,0.6981120156277149
0.7690916683515269,0.8981481855123462,0.7499723623676282
0.7099779614012748,0.69096206383090375,0.5284898433219589
0.7981651087222842,0.8404126531913436,0.6792376386892841
0.8835072045873544,0.8844724406906878,0.7991764592973605
0.9438976260165061,0.9392440206447655,0.8621690013885634
1,1,0.973968994828422
0.9270603633376983,0.9799585167728633,1
0.7289321640719826,0.7596757206096585,0.878474597067617
0.6487989625041495,0.6616615081654976,0.8381995813657973
0.49630559014504966,0.4230139097941584,0.5621713095864322
0.32869823621926303,0.36397900012509615,0.42560981980263757
0.4515916100900131,0.4083515259613181,0.4424724200725753
0.3649891759554423,0.2846968052265647,0.3232369923938813
0.3461628336888868,0.24986380749845752,0.25440106517257505
0.33614500251626844,0.23439435698980388,0.24585708853639693
0.3183018626678492,0.23170480729265563,0.27826843855273653
0.31279252791356477,0.22305708786131484,0.2850375325121827
0.2887377658693352,0.16777907356816416,0.2521195938057697
0.07396314974972863,0.06586672907982435,0.17117170198007034
0.10728810602210023,0.09109361569906238,0.1976637393048447
0.13728365295285205,0.10187804415461917,0.1933625948031543
0.194408910169564,0.12562194575704988,0.23131604938571662
0.231612508652623,0.16001912748021782,0.2174796180054021
0.2186526284760875,0.15981534314457502,0.2128844819857314
0.21933539043717634,0.16091093615699176,0.2072609830736215
0.2340538235614611,0.16015834648179578,0.22187187558084678
0.21360497685600802,0.17768178168039467,0.24719462845910872
0.18918867849658932,0.17594860599408538,0.2402390564087123
0.1327329563026057,0.15342942807220147,0.1999737594347598
0.09320204652229273,0.1158947746468089,0.17368520797470333
0.08460831571316325,0.11335856761806529,0.16471239247138866
0.10838720161444364,0.1518738070545712,0.21339896714219708
0.10970737603367081,0.14608310365560992,0.20429555623316803
0.09439310082895248,0.0862633216443191,0.14610953249274566
0.1533304486010636,0.07862847089112411,0.25258730758437486
0.18259914377619124,0.08198990359588694,0.28247178835526426
0.19323045294705735,0.082750563937841,0.28909024203277006
0.20348196003071256,0.08694125765200211,0.2941372988982616
0.18482000971235277,0.05444270028368518,0.290417455807123
0.15848265601961203,0.039774263450776254,0.2759347290236454
0.20669358663550233,0.06234993603996718,0.32429876341336383
0.230389961635581,0.0995254447946229,0.2605785315731106
0.23920918025104812,0.14383138763009018,0.27933992830008597
0.28007349138894905,0.2072345456819925,0.3263803934384017
0.32540409871327164,0.22332341986433307,0.34614646365864016
0.3593960705915409,0.2359055893402643,0.34279168028301005
0.4266424550709254,0.2807381431816999,0.38401548679285696
0.42618014208251287,0.2903603956240854,0.3805580493541305
0.4004411498870364,0.25714758424767353,0.3790510391142359
0.44433065078426365,0.21443559809693774,0.3829853016389427
0.4155211193265102,0.17883185169342863,0.359132506350582
0.4971634515758644,0.23087151094987807,0.48310459902351144
0.5560863127011996,0.4047943795876704,0.5799936342332476
0.7071398383416194,0.4685062406430714,0.6470959833712571
0.8454545626323876,0.6198514190249832,0.7269353327996135
0.9271718475324517,0.7041515509803846,0.7846445314540557
0.9452499230003233,0.7703794423976339,0.7913158307143389
0.9865834755229207,0.8201835269620802,0.80356325008838
0.9293769671134223,0.8180629592713804,0.7206108706400879
0.9552450794214664,0.6854639221019247,0.6743636966639256
0.8187928340227091,0.608380983894985,0.6700989973917368
0.6440448229448335,0.4336026245808303,0.5346867471782286
0.5085789292352505,0.3376242378264089,0.4391710897002144
0.40814489670076143,0.26671535968944177,0.3826123454570422
0.3467725325618888,0.19454745753820563,0.36164722718619824
0.28549905553361654,0.21361239008760816,0.3629853745294018
0.1844622525224097,0.26492770700251506,0.31304569138422716
0.1082184006867942,0.23932956971240285,0.1968212470828641
0.08929506087226109,0.2260170048948606,0.1801196132432256
0.09147498628492581,0.22496983588299266,0.17074529279490072
0.09801161325188168,0.22863795392456457,0.17400774825579313
0.11083544491956548,0.23593383667391787,0.16253175290620442
0.10430637620310135,0.1694214542534443,0.11940489799587796
0.09698873001866372,0.05905105100257991,0.08474548473977618
0.11051295956525053,0.054999576289996514,0.11009374927868935
0.11177203812633602,0.07221632615178623,0.11818641248953832
0.1333716284691594,0.09741294777068121,0.18745421568043952
0.17920863857642982,0.13869037290515862,0.24105968149299195
0.21296315541841634,0.16332810085105284,0.2754700523474989
0.2606941371280799,0.16355811485365965,0.259887287053562
0.25035319074693874,0.1782386576867058,0.26216511389741726
0.25079597825491423,0.17982050837130004,0.2370385578379727
0.25994209120414985,0.1838982127508474,0.2546179142881102
0.3098126876571888,0.24777955780816924,0.2545529202954988
0.2934490753425313,0.23761858835967828,0.22844720240344238
0.2909202106988304,0.23957168971514678,0.23177890380038804
0.27661370222634657,0.24448672577085043,0.24385563801626284
0.26617386873460486,0.2280044065840508,0.24913655177105692
0.2990113178502581,0.25097352417770086,0.29629181938230287
0.2944719585757493,0.2380443160311698,0.27146107710231365
0.22260685319169266,0.15393182707789502,0.22604060241534787
0.19732576500517524,0.12257123372247504,0.1986356120915563
0.160564324175884,0.08839801300184531,0.16023631086809
0.1460713788579368,0.07097142580434404,0.14666653708362956
0.1853881382076501,0.11631848465161064,0.1574695105284205
0.19222205636061518,0.135314816533569,0.12555381563330384
0.21175635475656548,0.15641355710602145,0.15070466851241623
0.25707247543411216,0.17222197561851685,0.16260525078569957
0.25011258643961776,0.17385225030365997,0.16182289319239673
0.24985560592289793,0.18775397379454606,0.1832630142877459
0.24283210165343122,0.19175904217327014,0.1846710149874943
0.2759655822466783,0.2369103873516521,0.221023916574441
0.22544812552238622,0.2046862326531117,0.20647558837786034
0.18846434615779586,0.17361820096767416,0.17277043271421103
0.1307470259858962,0.1537562900759059,0.13670241133786917
0.1338200846650038,0.14717264366795801,0.12876221067043564
0.13516734281515977,0.13546815920197394,0.1059481044228729
0.11827843209132505,0.12575914709193856,0.10116709773274368
0.044475265310339976,0.03428621005524543,0.03169216415417454
0.04482735381241447,0.022155997917769784,0.02758357194835135
0.04959786958112946,0.022825863258694866,0.028091375479408157
0.06079541768466987,0.03351344371315406,0.034429200889751
0.05467890347421418,0.034183309054079125,0.036106896287811836
0.04450612816651473,0.026132818962840334,0.02853600727932871
0.048935892808892933,0.0243270072757078,0.030354624231462735
0.04454517912738887,0.0227229622575287,0.024700754294768135
0.0538594631500661,0.023243520263428304,0.025367094574157256
0.06458084147262569,0.03220801336502581,0.040507050329648554
0.06494552705885302,0.02240618858727176,0.03437574788648189
0.07818506250358356,0.028208997986370176,0.0353858881641702
0.09586947909167581,0.03453640072474729,0.041594333009782054
0.11995510399208012,0.059666439342887644,0.04697425630472234
0.1243829790718353,0.06042911735153123,0.0512347036334692
0.10544767202735691,0.05640790763929087,0.04737150930629069
0.09516341252490398,0.053918106944406505,0.03563675282724005
0.08296439623120563,0.0512689105810491,0.03409633446030226
0.06828501406779514,0.044796235841025614,0.03102643129527714
0.06042443355636615,0.04817582754599432,0.03571996943460238
0.03789391869464118,0.028773944659439672,0.028268742262983038
0.04847672909151859,0.03654801441421243,0.02837382600804619
0.055243252844265546,0.0379684517636441,0.02614216312155972
0.051968010964503486,0.03397347171836775,0.022905826741810194
0.07258376903498279,0.05314534060231544,0.03505788109865505
0.08370699434202084,0.05932747133904612,0.04330482911439443
0.08339521650923577,0.05090169524355402,0.037429858118722924
0.07618716495692866,0.0424537248144771,0.03399125071523904
0.0646872868337179,0.035020640730235565,0.030582406915848213
0.0663815946522871,0.038684723438428444,0.040990557041037504
0.12208212165130257,0.08326506894367217,0.0722818236706919
0.21491318404529008,0.12254702172220094,0.08874717093906115
0.2269156858262028,0.12562799875711864,0.09310176844402074
0.22329024500698927,0.13341619217871817,0.09704028291216939
0.2306211181297875,0.13990500825225796,0.10498655778451987
0.24002673101257346,0.14266114095016072,0.1078681605971197
0.23741220619663259,0.13940866224663265,0.09877203873399105
0.20230602222503655,0.10857266223049136,0.08484510170041411
0.103606608178406,0.061363297028785325,0.06455057565240124
0.08380840086945182,0.05219703725823449,0.05194174108580196
0.07711053122533842,0.04304086582113134,0.042891783180042185
0.06322728478039318,0.036106145409204655,0.03327449453503951
0.060346331634617806,0.03752860042532577,0.036651752468862216
0.06408388650279244,0.041866583807822884,0.045954397299167074
0.05480550416995105,0.03487940406196823,0.034082971209485134
0.05500705751639799,0.030202452675629442,0.029828598085655147
0.07200304345553264,0.04923712022468889,0.037448688153965536
0.08559403754812996,0.05569768896457521,0.046914729096536274
0.09243236468054856,0.05575418363188214,0.052555235782413584
0.09075758234241642,0.0578707159892029,0.05089637041959529
0.08578425351883925,0.05594787963407744,0.0419332736441478
0.07404314123409987,0.0459886768545399,0.03869572242341488
0.06072235459658292,0.03968952144981622,0.03846976200050448
0.04571292882836551,0.02173834091303624,0.03608624399109435
0.050765619282106156,0.020402645564565034,0.02966823907584776
0.05891215360380664,0.022119679917357984,0.02526322567007747
0.058104680509603754,0.017535541198737764,0.02316701755323892
0.06983382556439788,0.014188232160801591,0.023805416490010053
0.08015839573614016,0.02817066231926906,0.02472201401197737
0.10147518153973012,0.05055062123957513,0.03799232949403227
0.10304855735043127,0.05057281557316006,0.033898315380009765
0.08963518214439019,0.04622272619052577,0.03142550655832048
0.09649177504883061,0.049015176888840224,0.03573697720836974
0.09996731056662425,0.0508996775768645,0.037286506882683
0.09609433704380559,0.0500683989007767,0.03645130370660273
0.0893492283341186,0.03892886110786191,0.03507185176996398
0.07962931820171694,0.021732287912967448,0.023633516490860373
0.07981071621351911,0.023967862604970518,0.028757715758797157
0.08965911660428068,0.03102969601833791,0.035203054596169986
0.0830248622351395,0.03344484304570953,0.03921992630774729
0.08191253970443574,0.030991360351236806,0.03841144963330159
0.08507755709785968,0.03544233306834778,0.04155181357536339
0.09131059433673006,0.042435565814271076,0.04460653122809622
0.08771475666527591,0.04002848945365761,0.039977379660890634
0.09233662684098633,0.039233528777981426,0.035185439401910844
0.09287956116797765,0.037227968088585084,0.029675528121747924
0.08721087329915869,0.030720993014839482,0.02082055219382205
0.08286739868322808,0.029411527333332237,0.016198082252025132
0.07734987582424427,0.02883245699343609,0.019102159622817694
0.07326086230820285,0.024088922606342798,0.016691307691281337
0.0815554123687003,0.04176368280665666,0.023015769850806892
0.07538787996742524,0.0425646964824015,0.022612442644321624
0.08320563039273433,0.03877148310607846,0.021894471623138425
0.08331144589961895,0.04062370112707022,0.021884752895271316
0.08304438771557673,0.04228625847924583,0.022193929925543903
0.08037128645832475,0.04075283179520039,0.01640946458313492
0.08231312698049906,0.03903983277578634,0.0186793949605981
0.07409038029967327,0.02186141858109764,0.017730604152570932
0.07743364643386116,0.020624588900413524,0.018236585422152604
0.1186135145297929,0.08184463159424049,0.07764413177137312
0.24233325712097514,0.24085089039631113,0.17473422316386014
0.2503443727880316,0.24127056506773406,0.18104653691355183
0.24546048326194028,0.23829047136729306,0.17953284504824854
0.2391921741874418,0.2378788673626282,0.1804166418636644
0.24209832150152294,0.24233589307980777,0.18222614750842306
0.24085058031617518,0.24519290911218725,0.19415527854481604
0.184035841223833,0.18193502306193146,0.14045991449949286
0.05156553412581721,0.021036192905078407,0.043001118868547156
0.04522101269219349,0.019648038222679406,0.04392864995936502
0.046133671439073355,0.024117169939996127,0.04716255665714778
0.04307320984411882,0.02109470523907492,0.040748196264851384
0.030757670522005807,0.013120886482038439,0.032843225985936135
0.02487987105624818,0.009000811102011034,0.01985718329399436
0.018807446640327727,0.009000811102011034,0.013537580498402316
0.017892898330824972,0.008603330764172894,0.013421563184488634
0.011205736208241546,0.007001303412683302,0.007567244485534804
0.022386908102383182,0.004465096383939637,0.0073552547339333346
0.023886590970789632,0.005435594061605289,0.009373105607343205
0.035499842851376806,0.0064646040732673155,0.018241444786086355
0.0368143485827352,0.007406854417279444,0.021403068445357464
0.03666444328131532,0.007406854417279444,0.022062119678846245
0.04191364824784165,0.008173567759302119,0.024960122844721808
0.049427808945065,0.013572843820493865,0.02841209349902296
0.037464987979234005,0.011125414126089752,0.02768197406800592
0.038171054546005806,0.010417213118063465,0.03195517722707844
0.028989669761141944,0.010927682790515503,0.02428041931451545
0.03074381372943759,0.011143573126295622,0.028736456041588046
0.038301434366988574,0.012618487476344609,0.032467232701577094
0.03382254109641392,0.011748873133155743,0.029693143316007267
0.02614398845099484,0.006325385071689599,0.025346442277439776
0.021533455651022083,0.005794738732342313,0.023151832040946705
0.024522743720512625,0.008488323762869615,0.030002320346279965
0.030065460747802305,0.01585482484635659,0.03926973478806653
0.04506921782815084,0.030676604347670004,0.06320756894526444
0.04184121501396222,0.033953295051472425,0.07274346324438011
0.04237848065308474,0.033933118384577084,0.07267846925176875
0.05491446894787405,0.04003656012041598,0.08980165291264336
0.05679332404928368,0.05128505191456543,0.09007316987243087
0.059973457943691064,0.051424270916143204,0.08624763561573737
0.05948028209910378,0.05040534923792871,0.09042243665515533
0.04234572823428692,0.035851919406323186,0.06448922618274017
0.036743804911478536,0.032857702039055456,0.05085202872370165
0.039281487514086486,0.033565903047081694,0.05348944849864016
0.03548472635039303,0.05169463825254068,0.05965962585327529
0.03318008980461433,0.040760902461958445,0.05842413257316826
0.02477657496619409,0.03777273809475931,0.048959306471580914
0.017490421492138822,0.03007332200749935,0.036034613249300296
0.01622945336843048,0.027908365649629934,0.03139635037471928
0.01635920333520563,0.0272041999749827,0.035500083216608906
0.016094034713786398,0.026669518302256306,0.04387215985363747
0.015991998332147667,0.00509259072438453,0.028330091732644173
0.02325358749210474,0.0053992760611935925,0.0348373874601698
0.023601896868933245,0.00526812772637393,0.03483435035771132
0.02315847950675008,0.0066825120757369825,0.033710015027584396
0.04064575172784897,0.013427571818847552,0.04524796726732593
0.04475177130749685,0.013542578820150947,0.04477174960183728
0.05038140821544176,0.01627248185108979,0.04722208386533387
0.04300392588127774,0.013685833155107791,0.04385818918232849
0.04544839006115403,0.017941092203333998,0.04910083544614578
0.04554853688016985,0.018439455875648738,0.05026769021069134
