Day,Grande_Comore,Moheli,Anjouan
94,67625.28352,65934.88896,68835.05641
95,66536.82492,65189.215,68440.67394
96,66034.01557,64595.45313,68254.29499
97,66418.03095,64103.71251,67385.96393
98,65296.54486,63278.59914,66345.48113
99,64859.17101,62650.51134,65826.47218
100,65159.98133,62633.41216,65822.89579
101,65080.65701,62100.65591,64663.24717
102,64048.24748,61638.06549,63820.64723
103,64301.6672,61426.4648,63513.54714
104,64013.21893,61256.63554,63318.0804
105,63996.58701,61110.74968,63043.86753
106,63261.40834,61029.11739,62590.09565
107,62945.101,60970.57657,62480.9684
108,63291.77913,61562.88256,62871.745
109,63341.58816,61423.2915,62891.049
110,62916.20744,61244.98366,62778.4214
111,63547.1669,61911.92956,62805.59222
112,66282.41743,63633.40256,64628.00802
113,65837.95662,63111.03509,63790.66798
114,66315.74261,63679.71851,64016.05546
115,68812.86338,66603.42133,66799.67588
116,69320.02415,65936.71607,66966.0431
117,68334.92809,64997.55102,66493.40026
118,70472.41633,67463.90878,65954.44801
119,74534.59468,73577.24347,65881.19259
120,72718.92239,71142.27126,65283.37936
121,71007.96038,68908.01086,65182.73762
122,68978.03162,67518.30736,64709.00232
123,67325.25961,66167.40113,64200.43022
124,66462.48851,65064.08111,64040.41117
125,65090.06588,63951.31397,63146.97958
126,64298.84165,63222.39776,62597.89898
127,63858.72884,62938.72088,62419.00679
128,68429.08713,64836.41876,64814.66508
129,67435.39813,63862.85404,64429.54648
130,66129.08503,63220.13786,63897.31028
131,65693.92605,63006.85123,63600.73156
132,65348.44182,62838.37427,63349.07039
133,65213.81519,62481.50133,62779.52187
134,64060.70369,61932.59518,62167.33019
135,63335.77732,61816.65182,61880.1713
136,63727.86012,62411.33982,62252.15056
137,63273.47995,62273.60386,61876.77104
138,65883.25838,63005.3155,62833.56175
139,65208.80701,62885.15383,62675.54855
140,64685.16673,62897.59195,62972.07758
141,64761.9047,62886.84473,63289.91373
142,64601.57429,62443.43689,63197.45329
143,64502.40602,62805.89851,62739.41833
144,65321.41883,63562.90531,63772.1734
145,65019.74206,63230.56153,63832.51802
146,65046.00543,62574.30453,63695.98193
147,64063.72876,62052.84597,62955.2942
148,63394.48669,61723.43535,62545.24769
149,67255.59458,65988.44119,63468.14457
150,68579.41875,70370.23234,65895.87928
151,68500.02583,69568.91892,65766.52638
152,66655.08148,67463.23893,64491.98925
153,66185.26245,66324.11593,63577.96311
154,65411.00743,65197.38425,62978.67193
155,64308.68044,64156.7085,63303.56694
156,63798.76717,63478.90265,63025.87209
157,63179.749,62714.99888,62400.2546
158,62717.49358,62171.30321,62028.00989
159,62471.36773,61824.57431,61650.39512
160,62624.29729,61783.75826,61650.16329
161,63001.36247,61845.84885,61961.68383
162,63355.61235,61608.72069,62280.44707
163,62661.50191,61252.87294,61922.33299
164,62233.18421,61014.82964,62461.3193
165,62973.48124,61807.31413,62583.57705
166,64025.28753,62813.0447,63426.00209
167,66066.26789,63838.8517,63779.8124
168,66587.32373,63858.88806,63864.12127
169,67719.85641,66670.69919,66305.96963
170,66630.04427,66162.06115,65447.39439
171,65818.80658,64897.33839,64567.825
172,65031.56869,63925.69787,63670.89138
173,65911.87851,63536.50016,63245.52818
174,64662.2422,62781.17834,62752.52328
175,64022.45651,62539.12733,62367.86089
176,64244.88381,62506.68655,62372.38168
177,67545.41082,63559.39164,62793.66712
178,66404.11057,62871.85807,62200.24875
179,65080.1263,62242.52823,61732.3143
180,64779.25676,62546.96431,62015.52318
181,64516.44703,62187.62212,61675.14619
182,64365.68957,62025.0398,61515.92107
183,64141.16293,61909.6741,61497.67577
184,64319.66002,62101.16552,61280.16095
185,64005.50186,62111.4069,61789.93199
186,63807.54097,62012.77048,61598.5226
187,63147.99121,61710.28941,61282.04275
188,62831.43513,61705.41434,61395.43372
189,62218.4684,61406.95275,61135.03088
190,61807.5414,61120.61214,61310.04232
191,61423.67395,60874.80663,61026.24454
192,61508.10142,60858.39516,61015.72731
193,61199.84707,60685.39912,60848.54257
194,60934.62217,60533.78937,60679.30027
195,60763.40969,60415.71558,60546.17604
196,60857.82734,60324.05577,60462.17023
197,61468.92664,60692.15111,60564.6635
198,61848.46433,60857.70049,61143.36933
199,61872.1094,61028.97931,61347.36167
200,62304.65438,61439.85981,61250.70511
201,62401.41001,61850.47443,61645.81973
202,62256.57919,61556.35157,61335.00027
203,62012.50386,61258.87883,61105.91292
204,62016.9048,61104.50083,61034.88126
205,62487.29942,61242.51008,61426.63076
206,62318.15017,61018.30873,61260.42215
207,62329.77976,61348.33264,61471.57863
208,62451.00278,61571.59493,61590.70202
209,62615.01914,61490.4904,61888.20037
210,62683.60663,61382.9043,62228.99785
211,62692.48087,61215.30695,62600.37333
212,62322.68064,61167.40662,62040.58547
213,62200.31397,61013.71659,61593.77252
214,61962.37287,60820.87471,61310.68973
215,61722.69436,60639.29787,61162.72505
216,61496.26956,60555.04178,60925.81102
217,61571.04069,60594.55476,61479.58966
218,61399.07996,60643.39239,61444.53804
219,61195.72937,60547.8655,61210.58827
220,62799.64461,61024.8922,61684.74494
221,64962.51231,62710.99131,63290.78441
222,66036.53488,64787.58998,65398.08814
223,66582.20074,65358.26809,64974.46629
224,66488.44357,64589.4041,64670.50745
225,65363.19395,63778.57198,63703.00014
226,65241.98478,63269.99571,63285.23739
227,64564.57682,62738.87372,62882.11025
228,63871.91793,62271.04085,62341.22315
229,64335.5659,62835.701,64366.03243
230,64027.44692,62651.47999,63684.49139
231,63470.91251,62681.84598,64040.84819
232,65232.56236,62928.19654,63652.69348
233,65034.03383,62871.29224,64063.53876
234,67423.16895,64851.42648,64401.04746
235,66005.23108,63861.51166,63944.37086
236,65067.8363,63187.70097,63727.62765
237,64330.66945,62550.6975,63271.56398
238,63661.79937,62262.78906,62743.69842
239,63539.23405,62373.50642,62620.4686
240,63455.68192,62625.87087,62295.63915
241,64766.17644,64487.04695,63634.52756
242,63920.54493,63659.17263,63355.9221
243,63418.49376,62984.80891,63511.07896
244,62713.0888,62639.07815,63014.69839
245,62155.69413,62074.26944,62490.21393
246,61690.66796,61626.40006,61999.71307
247,61319.128,61266.93778,61559.60889
248,61027.69858,60986.69214,61214.62462
249,60800.37246,60768.43661,60945.95061
250,60652.27383,60598.45903,60753.53934
251,60574.26301,60478.81462,60718.87877
252,60603.76381,60380.30484,60614.82171
253,61305.86565,60927.26799,61797.82425
254,61886.6555,61528.56152,62744.39595
255,61577.52739,61231.01686,62425.9198
256,61303.14644,60962.86293,61992.32981
257,61133.63944,60752.83986,62138.93211
258,61033.27535,60627.77266,61945.76516
259,61197.38644,60634.61347,62069.30718
260,60977.78858,60499.27195,61789.83783
261,60782.9619,60443.62032,61773.26146
262,60624.73882,60363.55673,61546.50088
263,60715.65763,60286.09973,61366.959
264,60687.46355,60344.23439,61394.13609
265,60760.72076,60274.60521,61576.72914
266,60853.02824,60259.46918,61997.37492
267,62222.57935,60856.55659,64061.73945
268,62339.74405,60815.45589,63749.37316
269,62104.59286,60818.68796,63052.74629
270,62849.44034,60926.33679,63147.60803
271,63141.35918,61643.62923,63552.85896
272,63210.19483,61495.94988,63883.47579
273,63676.04079,61411.14393,64109.01968
274,63082.45646,61141.34882,63864.88082
275,62806.00362,61003.78785,63519.09752
276,62854.25572,60937.52335,63137.04533
277,62481.58143,60934.18824,62669.25354
278,61976.92882,60791.21784,62494.24922
279,61658.38169,60632.78523,61972.7402
280,61351.77952,60492.81363,61601.97689
281,61059.89002,60386.17281,61373.96424
282,61054.10291,60732.23583,61782.98211
283,60860.51883,60598.99196,61489.17586
284,60802.35537,60697.48898,61699.51919
285,60798.17309,60613.09533,61393.14672
286,60623.24081,60494.35942,61275.10723
287,60512.61041,60398.92635,61418.9311
288,61258.31834,61042.45994,67145.8198
289,63050.54002,61727.25468,65874.94457
290,62472.78104,61471.64147,65235.41874
291,61928.86944,61146.11553,64333.68536
292,61706.7004,61034.15327,64610.93084
293,61957.72336,61146.26297,64121.92269
294,62246.54154,61476.11734,63887.80738
295,61919.0293,61270.42875,63336.08096
296,61508.60734,61022.57921,62643.2651
297,61189.69172,61019.97542,62472.58981
298,60952.04968,60884.97821,62235.4294
299,60746.23581,60695.73693,62142.39355
300,60629.76824,60844.79742,62402.22229
301,60560.70293,60760.09912,62099.50776
302,61137.7127,60689.3977,63473.46555
303,62295.15809,61236.69553,64176.54129
304,62194.38785,61111.50839,64257.76236
305,61779.59057,60944.12219,63456.89353
306,61395.50407,60769.63599,62766.35419
307,61158.68157,60599.39311,62183.03338
308,61151.68974,60528.10997,62189.50058
309,63292.9049,62067.33868,66869.54675
310,62678.30578,61667.79337,65996.3268
311,62553.3748,61732.1398,65872.74116
312,62035.27602,61426.58198,64703.89197
313,61904.89162,61590.4829,64335.67136
314,61623.73845,61575.97917,64040.78892
315,61320.02056,61393.5115,63266.82342
316,61222.33971,61311.22694,63720.9422
317,61694.11142,61616.73338,63823.85007
318,61382.76165,61268.58988,63083.97958
319,61809.58077,61158.26252,62733.27965
320,62175.34907,61312.51356,63012.27285
321,61926.9709,61089.1155,62826.89679
322,61945.60306,61325.59072,63040.56631
323,61934.68712,61101.66916,62701.80154
324,61621.8772,60957.48573,62559.9545
325,63046.41264,62198.28482,65420.88568
326,63152.93101,61760.59382,64584.7991
327,66937.18168,62189.6983,72627.51909
328,66902.9464,62241.65844,72546.04021
329,65381.70049,61745.80535,69803.71927
330,64344.82441,61360.22686,67807.01587
331,63513.95165,61089.84874,66221.46054
332,62755.69322,60848.77505,64994.94354
333,62168.04625,60661.32282,64074.30826
334,61967.4482,60534.58434,63804.2844
335,62502.16056,60468.75248,63682.1055
336,62441.98009,60506.62239,63583.30211
337,63234.46221,60492.87826,63189.98849
338,62571.65835,60385.63085,62583.73673
339,62060.6958,60302.69877,62106.92303
340,62940.67349,60944.41847,67516.24638
341,73491.45978,67591.28459,73541.74491
342,72143.3929,66509.72021,71254.89905
343,69508.40774,65075.40197,68933.24125
344,68116.29075,64526.65721,68742.24656
345,67418.46815,64049.5419,68589.03819
346,67238.91134,63358.71916,69645.34156
347,65653.71928,62617.25384,67544.3487
348,64444.14631,62042.46538,65892.98533
349,64113.81273,61654.64109,65211.5456
350,63657.73374,61597.81178,64579.74482
351,63215.25885,61749.30532,65571.16797
352,62981.29214,61917.63337,67135.52095
353,62653.82205,61575.4867,65752.54554
354,62242.7116,61251.86651,64691.40287
355,61878.80818,60982.06211,64282.03899
356,61869.95389,61099.47527,64691.17084
357,62035.54477,61089.04265,64511.32464
358,62606.76889,61577.85004,64866.49391
359,63164.07507,61721.91328,65239.53064
360,64524.46599,66173.23524,82626.86742
361,65002.73263,67064.64609,81981.5815
362,64263.6467,65753.67567,77714.9931
363,63496.1738,64484.81701,74397.03788
364,63890.91704,64337.97855,73383.27957
365,64075.89862,63514.64807,71122.4616
366,65201.23364,64466.701,72286.39153
367,74518.75989,72636.67691,77760.79304
368,75612.44421,71212.90417,76759.20985
369,75165.19195,70572.27504,74902.51952
370,75579.94223,69479.87679,72771.06912
371,76109.42909,70895.51848,78383.84916
372,73682.39188,68873.38907,77984.45771
373,71734.41731,66955.02419,74375.30139
374,71462.96967,65489.43011,75633.94118
375,69757.07275,64876.0519,75569.04942
376,70514.67824,65861.31175,74358.80916
377,70892.99337,64846.13251,72537.95335
378,69511.89954,65249.86534,73058.82467
379,67410.39945,64125.61744,71136.55712
380,65779.33979,63247.38698,69242.31304
381,65608.27695,63885.71054,71407.50787
382,68936.14623,64264.08304,74352.53281
383,73545.61716,64242.77248,78715.47513
384,73680.42466,65344.12545,79124.7998
385,73947.80092,66406.79277,80404.54227
386,72131.54762,66335.597,82850.30248
387,75743.685,70454.91426,88052.8682
388,74301.00848,71560.70413,87409.34111
389,71171.44867,69003.48543,81364.46538
390,68707.36588,67012.80994,76645.45611
391,66800.95945,65470.76238,73056.78151
392,66544.75366,67070.46352,73231.90109
393,66637.98779,67518.79191,72483.47506
394,67942.98076,71292.28204,75215.54249
395,72400.74739,74890.29922,78503.79244
396,70995.31708,72114.53535,75535.69062
397,71858.44034,71952.63955,74981.4799
398,73012.66622,72194.66396,76798.38713
399,77200.72577,72992.32426,79134.81031
400,80444.89773,76176.97909,82673.23612
401,93066.39157,82785.75663,90677.58962
402,91994.19955,81503.65283,88186.18918
403,87154.20406,77044.98414,83803.68515
404,84320.54942,78801.31627,82282.8992
405,84282.89874,82775.52657,84956.14057
406,86057.4275,90153.20625,88219.56637
407,83399.11551,90862.40067,88299.25408
408,80665.65274,88420.98592,86353.61104
409,83223.99352,85409.36033,84921.79424
410,84889.22071,83380.77976,86448.75141
411,84723.34591,82620.9468,85225.76159
412,85562.63021,90741.79198,89429.24202
413,85369.79169,94117.88693,90800.16012
414,80295.94105,87113.57581,84434.46063
415,76494.90843,81188.3336,79334.48443
416,74269.78063,78176.19419,76141.06052
417,72277.71369,74811.00449,73182.61467
418,70536.67234,72868.06941,71575.18713
419,72280.45777,71731.31111,72246.25548
420,77366.86296,72245.88312,78532.41382
421,77357.1802,71599.7575,79091.84403
422,79145.28533,74480.61018,79885.16364
423,78855.37465,77119.57489,79350.49843
424,77953.08018,76221.93485,79010.15013
425,79365.7455,79211.04944,80546.44316
426,83939.46637,83089.29646,87999.03639
427,88590.86341,87004.03801,96986.75211
428,90223.242,90709.10045,100037.6036
429,91703.27287,96719.5344,105060.6349
430,84801.52748,88684.86124,95966.10197
431,79328.25252,82340.38469,88103.10723
432,75418.20884,77458.5305,82625.2122
433,74211.80894,73854.66005,80759.0406
434,74126.6721,72424.74383,79588.66984
435,73496.74288,72682.8704,80627.19193
436,76410.62273,74705.19505,81663.93911
437,76913.43202,74514.26682,82839.23488
438,77684.79741,72997.67522,80806.2734
439,76748.9368,73932.51284,80934.11268
440,77814.83225,74614.07026,80715.38196
441,76618.84335,72020.53157,82475.47202
442,75084.92033,69745.70025,78837.41592
443,72201.68027,70126.44609,77550.22977
444,70543.63893,70547.64855,80011.76721
445,68979.51421,68698.12272,77775.808
446,68181.45375,67291.7673,76096.70032
447,70267.68399,65977.34885,77875.29699
448,71849.52295,65909.93289,77336.01431
449,70757.62476,65384.18862,74313.00201
450,69567.69029,64993.39573,72422.17334
451,71317.44131,65374.32686,72246.99709
452,70684.96643,65640.19718,70807.38735
453,70727.61695,67967.36357,75229.61029
454,71367.19624,68501.59815,75271.79966
455,69459.14437,66863.00226,73873.91425
456,70022.88455,67900.6481,74970.69667
457,72206.71858,71759.95566,76332.37461
458,72219.86243,69818.17893,73748.56368
459,70607.7509,68242.84269,71893.76265
460,69055.59266,67017.45032,70794.81058
461,67939.46075,66136.26174,70394.73519
462,70932.81651,67239.30313,73338.47565
463,72273.12539,68254.12522,73758.82845
464,73472.4945,70986.59233,73853.2856
465,72759.42062,70045.38681,72624.78195
466,71092.78824,68306.66474,69955.28868
467,69665.24581,66731.32586,67757.64819
468,67742.61623,65738.40574,69873.74055
469,71288.49813,70772.53408,75709.03435
470,70484.70925,69625.17744,73630.67785
471,69257.76473,68957.57428,71789.88657
472,68850.60599,67800.63523,70304.25909
473,68663.61927,67118.75794,69860.79732
474,67643.29828,66631.83706,68878.94626
475,67403.45986,66740.37451,67910.16332
476,66813.81403,66384.2389,66947.50187
477,65931.81133,65096.43141,66571.33499
478,64715.54524,64003.45766,65224.73698
479,64551.04303,63680.86876,65436.29588
480,64196.61316,63227.36882,65516.4912
481,65019.70042,65763.37923,66978.35756
482,64477.47948,65057.12382,66344.80803
483,64794.37422,68007.23645,67421.66697
484,70244.17268,76296.99664,69667.44207
485,73234.72861,80483.11231,72489.56107
486,72563.60882,80500.76424,70554.9057
487,70450.60099,76375.58062,68472.2472
488,68251.19229,72758.94177,66770.16578
489,66878.75603,70733.30552,65868.43203
490,65928.19874,68973.31273,66257.31773
491,64733.55999,67025.14503,64915.9944
492,63785.77245,65504.94905,63979.15808
493,63990.40531,64607.98432,64048.16922
494,64251.75074,64644.16473,64855.2097
495,63661.10897,63783.90525,65117.074
496,63622.00929,63158.35634,64211.60563
497,63111.4271,62582.63081,63765.70386
498,62740.65461,62177.78873,63200.12277
499,62244.15538,61762.40018,63398.36125
500,62304.25148,61402.76549,62785.96889
501,62090.38589,61298.88835,62810.76041
502,62380.06466,61223.31937,62293.15937
503,62139.42088,61112.64071,62018.42265
504,63739.35816,62994.92392,63150.53168
505,63631.64565,63039.6448,62988.92285
506,63210.54006,62847.92206,63009.48219
507,62572.86418,62289.03888,62541.5155
508,62467.01901,62009.84895,62449.72509
509,62416.32498,62205.53873,62485.11339
510,62820.81938,61999.60591,62389.77801
511,62746.6856,61931.32655,62374.44367
512,62337.03419,61549.72505,62380.04333
513,61860.4782,61213.44228,61985.19575
514,61727.73363,61265.75549,62129.11733
515,62697.05109,61298.79727,62101.47549
516,63347.72496,61791.848,62867.61688
517,63420.86436,61919.3742,62714.13722
518,63899.43929,62724.99897,63150.98447
519,63647.30686,62989.34566,63158.51072
520,65484.62894,64909.60598,63658.59181
521,66586.07205,64602.76407,64191.6366
522,65850.20146,64003.09,63719.73222
523,64953.14021,63244.95223,63040.81581
524,63944.33886,62698.04736,62617.73313
525,64293.95748,62709.82061,63327.37488
526,63597.59269,62377.53375,63242.85193
527,64763.62911,62825.64804,63170.63725
528,64760.52657,62835.55308,63660.93802
529,64735.74926,62926.18791,64010.1341
530,64528.00677,62477.33499,63570.87438
531,64446.28372,62224.0153,63469.50024
532,64739.60299,62537.87705,63672.84532
533,64966.95828,63080.2353,63759.8256
534,64501.50336,63855.33375,64040.4028
535,65013.70228,65222.14825,65360.9229
536,66104.80381,65850.40198,66976.75049
537,64783.45928,64556.29764,65433.90434
538,63754.21479,63549.33661,64281.81735
539,62927.12155,62764.81842,63551.16997
540,62402.08931,62220.76395,62843.62993
541,62541.30991,62070.69244,62607.34027
542,63218.94987,62655.08942,64092.7539
543,64361.8055,62719.30605,64701.0256
544,63627.6209,62278.01245,63873.99931
545,63469.87738,61886.94936,63048.50745
546,62702.34322,61469.55764,62374.17999
547,62258.49954,61144.49264,62618.12606
548,61960.80178,61045.32748,62069.21559
549,62928.42627,61300.96523,62068.71565
550,62847.53122,61297.78867,61664.14914
551,62828.89152,61052.17921,61315.0023
552,63090.55185,61402.25255,61767.88786
553,63131.58438,61283.68159,61771.68088
554,63283.9115,61753.42279,61930.48544
555,62782.20529,61382.44734,61588.13189
556,62351.71312,61125.21895,61294.0275
557,62723.07255,61125.97214,61154.51426
558,62935.37639,61335.04524,61377.63937
559,63161.21985,61793.12869,61756.23574
560,63358.83679,61843.96604,62171.75192
561,63234.6706,61660.56056,62328.65598
562,62925.26944,61476.56,61814.1675
563,62563.2153,61279.65786,61547.83739
564,62439.39755,61379.81095,61348.53122
565,62667.20336,61273.01541,61674.65336
566,62678.17317,61453.70868,61612.67768
567,62565.71435,62321.76635,63832.60937
568,63065.19896,62169.49109,67502.98414
569,64606.42298,62414.5658,68775.08461
570,64001.616,61884.01948,67019.40048
571,63315.00612,61482.37928,65470.16216
572,62739.33867,61154.47814,64272.63868
573,62210.31028,60960.70677,63431.46851
574,62073.48768,60789.36342,62709.64387
575,61848.54282,60871.21894,62153.57022
576,62600.88817,61250.36316,63199.10257
577,62910.54819,61664.39536,63234.51682
578,63898.55256,62087.23732,63597.52599
579,63605.32047,61754.66154,63022.80628
580,63596.32377,61707.39537,62977.8703
581,63490.0449,61582.03691,62884.16399
582,63623.49173,62383.80184,63025.74612
583,63518.32641,62137.54892,63596.6669
584,63283.23238,61779.62927,62839.21309
585,62810.61952,61385.97667,62213.00656
586,62607.82163,61371.39928,62133.85375
587,63252.35549,61517.59586,62472.83767
588,62596.23319,61181.90484,61997.84134
589,62353.93784,60943.86392,61801.00223
590,62352.24129,61347.80722,62050.05576
591,61870.15753,61073.95725,61845.31723
592,61735.45223,60950.41481,61626.95378
593,61358.60447,60740.1838,61526.8576
594,61131.20645,60629.46578,61319.51725
595,61013.1671,60528.13508,61152.66626
596,60872.09776,60521.18204,61321.14039
597,61009.73717,60601.05693,61578.59016
598,61300.68815,60542.7323,62141.59434
599,61446.13205,60445.7797,61907.78582
600,61362.66273,60465.63182,61548.75399
601,61154.74443,60475.16976,61421.64409
602,61301.81469,60563.14951,61686.47108
603,61892.968,60750.4226,61960.25041
604,61971.68806,60967.93827,61716.66663
605,62499.60181,60893.61181,61801.75519
606,62281.29604,60809.96163,62006.53351
607,62085.31168,60634.05636,61881.28612
608,62301.18533,60710.87831,62690.35347
609,62371.29799,60788.17991,62559.75907
610,62363.14659,60650.26104,62536.94061
611,62351.74901,60758.73986,62360.58125
612,62301.12593,60883.7952,62166.14469
613,62252.05293,60820.08519,62367.48513
614,62574.76736,60735.5226,62788.94109
615,62485.99332,60646.86198,62770.28471
616,62410.90511,60896.76183,62982.78788
617,62658.35791,60891.7819,62644.12876
618,62152.83266,60701.62793,62075.47342
619,62509.75705,60808.51724,62619.72528
620,62075.69303,61020.28992,62245.98305
621,61657.57666,60876.33877,62162.07084
622,61452.40843,60800.95156,62286.33643
623,62398.05236,61823.76369,62778.7742
624,62050.28038,61667.03788,65837.90546
625,61596.75996,61308.6555,64693.39136
626,61854.24889,61245.14103,64935.8886
627,62632.47187,61025.39218,64345.08729
628,62859.31642,61101.53319,64515.7751
629,63429.37524,61871.58131,65019.21954
630,63432.87899,62071.49883,65071.81798
631,64266.39269,63137.54634,65742.47064
632,63788.37482,62633.64902,65109.23032
633,65206.78109,62830.54315,64903.42756
634,64897.0107,62840.84613,64906.7051
635,63896.11687,62288.85875,64051.82612
636,63200.92473,61957.88319,63429.14036
637,62553.20341,61565.66905,62832.7545
638,62433.22326,61863.75712,63239.00354
639,62052.69565,61511.90921,63447.70467
640,61620.91186,61342.42918,62888.58327
641,61564.42188,61370.06048,62833.18323
642,62454.45192,62126.61315,63488.17104
643,67509.09393,66454.35907,63964.10453
644,66637.12659,65136.82606,63358.28774
645,65462.75861,64159.00206,62633.18198
646,64456.55175,63250.87988,62197.24601
647,64529.66971,62813.12612,62978.09835
648,64026.7764,62458.58045,63061.79017
649,64051.86767,62059.85573,63031.0458
650,63905.68457,61924.6468,63544.61915
651,63340.82919,61681.63827,63478.86401
652,62646.11165,61412.42373,63105.91423
653,62097.58135,61421.90698,63132.02892
654,61711.68133,61286.25421,63195.6645
655,61360.10841,61061.85335,62812.95922
656,61085.94249,61116.01033,62572.70558
657,61318.74111,61258.58119,63377.1785
658,61690.29408,61298.54054,63512.42359
659,61488.25781,61050.69175,62929.04929
660,61216.13111,60824.49862,62325.45732
661,60951.45181,60642.71246,61821.4107
662,60744.14721,60502.32184,61427.9462
663,60589.91146,60411.34654,61202.7365
664,60467.08758,60320.65316,60965.79369
665,60378.82581,60249.72493,60918.96254
666,61218.4148,60815.79945,62631.93058
667,61075.49477,60640.08358,62148.918
668,60837.68633,60498.49759,61722.75763
669,61277.41807,60642.0271,61785.71203
670,62331.46767,61099.70606,62717.62368
671,62237.18243,60965.13737,62695.17261
672,61746.8277,60752.24203,62119.07958
673,61429.4074,60662.5484,61833.67057
674,61519.59954,60683.01933,62260.65279
675,62465.43849,60854.14241,62830.05539
676,62288.59186,60819.79478,62336.07109
677,61791.01302,60657.11399,62154.86391
678,62098.31363,60993.88593,62302.52449
679,62051.00344,61204.04256,62688.4613
680,61891.98396,60964.06625,62126.0207
681,61827.46837,60750.81555,61660.10675
682,61428.82406,60631.52674,61589.18086
683,61356.93749,60515.52517,62281.66133
684,61968.62776,60817.27984,63051.04041
685,61926.56095,60718.23436,62857.6974
686,62345.88913,61017.49873,63501.88853
687,63323.18672,61567.14571,64441.42678
688,62827.12918,61300.15748,63847.75114
689,62353.78947,61012.56366,63199.02438
690,62486.92317,60802.20807,62891.42248
691,62918.81025,60789.12108,63790.47335
692,68796.64616,61343.6786,67400.20314
693,67797.48258,61424.04359,66656.20524
694,67748.14099,62190.86615,66566.53716
695,67332.91207,62182.45041,65716.13265
696,66588.81921,62095.64076,66718.8116
697,66660.04357,61786.37853,65809.98271
698,65585.01803,61399.22893,65386.20517
699,64933.16758,61190.11394,64621.06299
700,69384.06784,64627.79329,67693.18384
701,72444.23684,67171.20284,70484.55696
702,74941.10739,65847.91569,70180.7914
703,73408.70984,64980.2187,70499.4805
704,73576.05527,64157.56738,70355.56516
705,77625.42779,64011.44905,71274.20652
706,80800.181,68505.97373,78668.09976
707,81954.91241,67881.89324,77843.12741
708,79383.20676,66432.20107,76403.23509
709,77041.06759,65203.97089,74123.36012
710,74004.19153,64137.85039,73545.3161
711,71321.32683,63233.51851,71818.6206
712,73682.20864,62676.4085,71655.27072
713,74666.00607,62135.62223,69779.52613
714,72452.1281,62038.44074,68349.41873
715,71267.32826,66438.40425,68266.3727
716,73364.06773,72616.58808,70662.85744
717,76371.04223,75110.82314,72119.69033
718,78244.55669,74157.91978,75998.4391
719,74941.37962,71040.71014,73074.27877
720,72579.75985,68698.01863,70853.21696
721,70545.68086,67055.0659,69403.41544
722,73315.6309,70599.44878,69164.69514
723,74070.34569,70634.98123,71127.93535
724,76727.41655,71631.64235,70997.10507
725,77150.77409,70196.52358,70537.98501
726,73876.84044,68177.0886,69008.55155
727,71263.26117,66527.94548,67328.3793
728,69048.37423,65221.67676,65921.50262
729,67060.94675,64076.12261,64619.68141
730,65616.46635,63305.38384,63723.95209
731,65390.36383,65609.13568,64232.39932
732,68733.79541,68639.41117,64442.20951
733,75506.55494,77590.11252,70675.06097
734,72483.88489,73934.03687,68624.12876
735,70139.2043,70940.68251,66855.39511
736,71895.71132,73481.93941,67148.55697
737,69849.38311,73263.37575,66720.00772
738,68084.83745,70490.92678,65469.30038
739,66640.18865,68231.34798,64711.93859
740,65629.51506,66560.72608,63817.09588
741,65058.7989,66353.60629,65579.93315
742,67790.49486,67880.33119,68614.35927
743,66886.39713,66687.44663,68528.27535
744,73426.63279,84775.4172,77907.37857
745,72107.60257,83098.80846,79100.40111
746,81988.65403,85002.69032,83336.96668
747,79491.26488,82727.05114,82913.23192
748,75321.1017,77703.99126,77969.56396
749,72060.03086,73789.36299,74057.07098
750,69514.35541,70744.49731,71073.49428
751,67466.86221,68392.69915,68660.14413
752,65836.38703,66539.20213,66753.85575
753,64577.03088,65097.47407,65303.1042
754,63617.16172,64020.85384,64203.57612
755,68631.01046,72139.30497,73203.56793
756,95011.17543,95539.4935,102600.0866
757,105340.9478,107824.3786,115790.0135
758,96588.5797,99318.6827,106053.6429
759,89076.87221,90654.88533,96373.50768
760,82733.8137,83878.78703,88497.2557
761,79692.72036,78613.99448,90239.81192
762,81225.05465,75073.78126,88165.66899
763,79480.48491,72926.72038,83680.52507
764,81557.20862,74742.59061,85133.03401
765,81050.89448,74524.73334,83345.98051
766,78444.54624,74101.5653,85648.80261
767,75161.05898,71500.86105,81034.42207
768,72695.30436,68977.31364,76673.14704
769,69949.778,67252.44317,73627.52522
770,67757.46062,65655.61206,70830.02017
771,66183.79758,64553.85249,68924.89606
772,65034.41742,63654.93317,67218.00429
773,64455.30936,63165.41363,66286.46466
774,63849.3952,62524.45574,65166.63943
775,63352.53294,61971.97102,64309.22154
776,63908.52709,61535.77257,65571.90154
777,64934.91498,61239.29814,64877.01977
778,64077.74597,61354.89398,64576.26278
779,65206.81997,62602.55327,67188.61236
780,67747.35299,64667.30474,68842.25692
781,71392.99216,68093.07651,73275.62077
782,72077.26318,70332.25142,76940.4551
783,77971.50521,74618.82875,81011.0156
784,79440.77632,78908.73436,82309.64651
785,80141.79217,81806.38624,82924.75326
786,79996.08427,81956.29996,80831.50431
787,81364.29661,79509.91268,79310.8929
788,85006.431,80751.50754,81871.00732
789,82158.62403,78349.21405,79080.91421
790,80320.07603,74391.66407,76283.77411
791,78994.8792,71321.95916,73366.56473
792,85725.52405,72695.87349,73982.38723
793,85973.26842,74946.90773,80745.59647
